,ZONE CHART,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0,,,,,,,,,
1,UPS Ground/UPS 3 Day Select/UPS 2nd Day Air/UPS 2nd Day Air A.M./UPS Next Day Air Saver/UPS Next Day Air,,,,,,,,
2,,,,,,,,,
3,For shipments originating in ZIP Codes 213-01 to 213-99. To determine zone,,,,,,,,
4,take the first three digits of the receiver's ZIP Code and refer to the chart below:,,,,,,,,
5,,,,,,,,,
6,ZONES,,,,,,,,
7,Dest. ZIP,Ground,3 Day Select,2nd Day Air,2nd Day Air A.M.,Next Day Air Saver,Next Day Air,,
8,004-005,003,303,203,243,133,103,,
9,006-007,045,-,225,-,-,125,,
10,009,045,-,225,-,-,125,,
11,010-013,003,303,203,243,133,103,,
12,014-046,004,304,204,244,134,104,,
13,047,005,305,205,245,135,105,,
14,048-051,004,304,204,244,134,104,,
15,052-053,003,303,203,243,133,103,,
16,054-059,004,304,204,244,134,104,,
17,060-069,003,303,203,243,133,103,,
18,070-089,002,302,202,242,132,102,,
19,100-104,002,302,202,242,132,102,,
20,105-109,003,303,203,243,133,103,,
21,110-113,002,302,202,242,132,102,,
22,114-115,003,303,203,243,133,103,,
23,116,002,302,202,242,132,102,,
24,117-128,003,303,203,243,133,103,,
25,129,004,304,204,244,134,104,,
26,130-153,003,303,203,243,133,103,,
27,154-155,002,302,202,242,132,102,,
28,156,003,303,203,243,133,103,,
29,157,002,302,202,242,132,102,,
30,158,003,303,203,243,133,103,,
31,159,002,302,202,242,132,102,,
32,160-165,003,303,203,243,133,103,,
33,166,002,302,202,242,132,102,,
34,167,003,303,203,243,133,103,,
35,168,002,302,202,242,132,102,,
36,169,003,303,203,243,133,103,,
37,170-187,002,302,202,242,132,102,,
38,188,003,303,203,243,133,103,,
39,189-232,002,302,202,242,132,102,,
40,233-237,003,303,203,243,133,103,,
41,238-239,002,302,202,242,132,102,,
42,240-241,003,303,203,243,133,103,,
43,242,004,304,204,244,134,104,,
44,243,003,303,203,243,133,103,,
45,244,002,302,202,242,132,102,,
46,245-253,003,303,203,243,133,103,,
47,254,002,302,202,242,132,102,,
48,255-264,003,303,203,243,133,103,,
49,265,002,302,202,242,132,102,,
50,266,003,303,203,243,133,103,,
51,267-268,002,302,202,242,132,102,,
52,270-279,003,303,203,243,133,103,,
53,280-282,004,304,204,244,134,104,,
54,283,003,303,203,243,133,103,,
55,284,004,304,204,244,134,104,,
56,285,003,303,203,243,133,103,,
57,286-314,004,304,204,244,134,104,,
58,315-339,005,305,205,245,135,105,,
59,341,005,305,205,245,135,105,,
60,342-369,005,305,205,245,135,105,,
61,370-374,004,304,204,244,134,104,,
62,375,005,305,205,245,135,105,,
63,376-379,004,304,204,244,134,104,,
64,380-384,005,305,205,245,135,105,,
65,385,004,304,204,244,134,104,,
66,386-397,005,305,205,245,135,105,,
67,398,005,305,205,245,135,105,,
68,399-418,004,304,204,244,134,104,,
69,420,005,305,205,245,135,105,,
70,421-436,004,304,204,244,134,104,,
71,437-447,003,303,203,243,133,103,,
72,448-456,004,304,204,244,134,104,,
73,457,003,303,203,243,133,103,,
74,458-497,004,304,204,244,134,104,,
75,498-509,005,305,205,245,135,105,,
76,510-512,006,306,206,246,136,106,,
77,513-561,005,305,205,245,135,105,,
78,562,006,306,206,246,136,106,,
79,563-564,005,305,205,245,135,105,,
80,565-587,006,306,206,246,136,106,,
81,588-595,007,307,207,247,137,107,,
82,596-599,008,308,208,248,138,108,,
83,600-609,004,304,204,244,134,104,,
84,610-617,005,305,205,245,135,105,,
85,618-619,004,304,204,244,134,104,,
86,620-663,005,305,205,245,135,105,,
87,664-666,006,306,206,246,136,106,,
88,667,005,305,205,245,135,105,,
89,668-693,006,306,206,246,136,106,,
90,700-702,005,305,205,245,135,105,,
91,703,006,306,206,246,136,106,,
92,704,005,305,205,245,135,105,,
93,705-711,006,306,206,246,136,106,,
94,712,005,305,205,245,135,105,,
95,713-714,006,306,206,246,136,106,,
96,716-729,005,305,205,245,135,105,,
97,730-748,006,306,206,246,136,106,,
98,749,005,305,205,245,135,105,,
99,750-768,006,306,206,246,136,106,,
100,769,007,307,207,247,137,107,,
101,770-784,006,306,206,246,136,106,,
102,785,007,307,207,247,137,107,,
103,786-787,006,306,206,246,136,106,,
104,788,007,307,207,247,137,107,,
105,789-792,006,306,206,246,136,106,,
106,793-794,007,307,207,247,137,107,,
107,795-796,006,306,206,246,136,106,,
108,797-831,007,307,207,247,137,107,,
109,832-844,008,308,208,248,138,108,,
110,845,007,307,207,247,137,107,,
111,846-864,008,308,208,248,138,108,,
112,865-885,007,307,207,247,137,107,,
113,889-961,008,308,208,248,138,108,,
114,970-986,008,308,208,248,138,108,,
115,988-994,008,308,208,248,138,108,,
116,,,,,,,,,
117,"[1] For Virgin Islands, Guam, Marshall Islands, etc., please refer to the Worldwide Rate and Zone information.",,,,,,,,
118,,,,,,,,,
119,"[2] For Hawaii, the following Postal Codes are Zone 44 for Ground, Zone 124 for Next Day Air and Zone 224 for 2nd Day Air:",,,,,,,,
120,96701,96706,96707,96709,96712,96717,96730,96731.0,96734.0
121,96744,96759,96762,96782,96786,96789,96791,96792.0,96795.0
122,96797,96801,96802,96803,96804,96805,96806,96807.0,96808.0
123,96809,96810,96811,96812,96813,96814,96815,96816.0,96817.0
124,96818,96819,96820,96821,96822,96823,96824,96825.0,96826.0
125,96827,96828,96830,96835,96836,96837,96838,96839.0,96840.0
126,96841,96842,96843,96844,96845,96846,96847,96848.0,96849.0
127,96850,96853,96854,96857,96858,96859,96860,96861.0,96862.0
128,96863,96898,,,,,,,
129,"For Hawaii, the following Postal Codes are Zone 46 for Ground, Zone 126 for Next Day Air and Zone 226 for 2nd Day Air:",,,,,,,,
130,96703,96704,96705,96708,96710,96713,96714,96715.0,96716.0
131,96718,96719,96720,96721,96722,96725,96726,96727.0,96728.0
132,96729,96732,96733,96737,96738,96739,96740,96741.0,96742.0
133,96743,96745,96746,96747,96748,96749,96750,96751.0,96752.0
134,96753,96754,96755,96756,96757,96760,96761,96763.0,96764.0
135,96765,96766,96767,96768,96769,96770,96771,96772.0,96773.0
136,96774,96775,96776,96777,96778,96779,96780,96781.0,96783.0
137,96784,96785,96788,96790,96793,96796,,,
138,,,,,,,,,
139,"[3] For Alaska, the following Postal Codes are Zone 44 for Ground, Zone 124 for Next Day Air and Zone 224 for 2nd Day Air:",,,,,,,,
140,99501,99502,99503,99504,99505,99506,99507,99508.0,99509.0
141,99510,99511,99512,99513,99514,99515,99516,99517.0,99518.0
142,99519,99520,99521,99522,99523,99524,99540,99556.0,99567.0
143,99568,99572,99577,99587,99603,99605,99610,99611.0,99631.0
144,99635,99639,99645,99654,99664,99669,99672,99687.0,99701.0
145,99702,99703,99705,99706,99707,99708,99709,99710.0,99711.0
146,99712,99775,,,,,,,
147,"For Alaska, the following Postal Codes are Zone 46 for Ground, Zone 126 for Next Day Air and Zone 226 for 2nd Day Air.",,,,,,,,
148,99529,99530,99545,99546,99547,99548,99549,99550.0,99551.0
149,99552,99553,99554,99555,99557,99558,99559,99561.0,99563.0
150,99564,99565,99566,99569,99571,99573,99574,99575.0,99576.0
151,99578,99579,99580,99581,99583,99584,99585,99586.0,99588.0
152,99589,99590,99591,99599,99602,99604,99606,99607.0,99608.0
153,99609,99612,99613,99614,99615,99619,99620,99621.0,99622.0
154,99623,99624,99625,99626,99627,99628,99629,99630.0,99632.0
155,99633,99634,99636,99637,99638,99640,99641,99643.0,99644.0
156,99647,99648,99649,99650,99651,99652,99653,99655.0,99656.0
157,99657,99658,99659,99660,99661,99662,99663,99665.0,99666.0
