origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
177,8,005,003,303,203,243,133,103,,
177,9,006,045,-,225,-,-,125,,
177,10,007,045,-,225,-,-,125,,
177,11,009,045,-,225,-,-,125,,
177,12,010,003,303,203,243,133,103,,
177,13,011,003,303,203,243,133,103,,
177,14,012,003,303,203,243,133,103,,
177,15,013,003,303,203,243,133,103,,
177,16,014,003,303,203,243,133,103,,
177,17,015,003,303,203,243,133,103,,
177,18,016,003,303,203,243,133,103,,
177,19,017,004,304,204,244,134,104,,
177,20,018,004,304,204,244,134,104,,
177,21,019,004,304,204,244,134,104,,
177,22,020,004,304,204,244,134,104,,
177,23,021,004,304,204,244,134,104,,
177,24,022,004,304,204,244,134,104,,
177,25,023,004,304,204,244,134,104,,
177,26,024,004,304,204,244,134,104,,
177,27,025,004,304,204,244,134,104,,
177,28,026,004,304,204,244,134,104,,
177,29,027,003,303,203,243,133,103,,
177,30,028,003,303,203,243,133,103,,
177,31,029,003,303,203,243,133,103,,
177,32,030,004,304,204,244,134,104,,
177,33,031,004,304,204,244,134,104,,
177,34,032,003,303,203,243,133,103,,
177,35,033,003,303,203,243,133,103,,
177,36,034,003,303,203,243,133,103,,
177,37,035,004,304,204,244,134,104,,
177,38,036,003,303,203,243,133,103,,
177,39,037,003,303,203,243,133,103,,
177,40,038,004,304,204,244,134,104,,
177,41,039,004,304,204,244,134,104,,
177,42,040,004,304,204,244,134,104,,
177,43,041,004,304,204,244,134,104,,
177,44,042,004,304,204,244,134,104,,
177,45,043,004,304,204,244,134,104,,
177,46,044,004,304,204,244,134,104,,
177,47,045,004,304,204,244,134,104,,
177,48,046,004,304,204,244,134,104,,
177,49,047,004,304,204,244,134,104,,
177,50,048,004,304,204,244,134,104,,
177,51,049,004,304,204,244,134,104,,
177,52,050,003,303,203,243,133,103,,
177,53,051,003,303,203,243,133,103,,
177,54,052,003,303,203,243,133,103,,
177,55,053,003,303,203,243,133,103,,
177,56,054,003,303,203,243,133,103,,
177,57,055,004,304,204,244,134,104,,
177,58,056,003,303,203,243,133,103,,
177,59,057,003,303,203,243,133,103,,
177,60,058,004,304,204,244,134,104,,
177,61,059,004,304,204,244,134,104,,
177,62,060,003,303,203,243,133,103,,
177,63,061,003,303,203,243,133,103,,
177,64,062,003,303,203,243,133,103,,
177,65,063,003,303,203,243,133,103,,
177,66,064,003,303,203,243,133,103,,
177,67,065,003,303,203,243,133,103,,
177,68,066,003,303,203,243,133,103,,
177,69,067,003,303,203,243,133,103,,
177,70,068,003,303,203,243,133,103,,
177,71,069,003,303,203,243,133,103,,
177,72,070,002,302,202,242,132,102,,
177,73,071,002,302,202,242,132,102,,
177,74,072,002,302,202,242,132,102,,
177,75,073,002,302,202,242,132,102,,
177,76,074,002,302,202,242,132,102,,
177,77,075,002,302,202,242,132,102,,
177,78,076,002,302,202,242,132,102,,
177,79,077,003,303,203,243,133,103,,
177,80,078,002,302,202,242,132,102,,
177,81,079,002,302,202,242,132,102,,
177,82,080,002,302,202,242,132,102,,
177,83,081,002,302,202,242,132,102,,
177,84,082,002,302,202,242,132,102,,
177,85,083,002,302,202,242,132,102,,
177,86,084,003,303,203,243,133,103,,
177,87,085,002,302,202,242,132,102,,
177,88,086,002,302,202,242,132,102,,
177,89,087,003,303,203,243,133,103,,
177,90,088,003,303,203,243,133,103,,
177,91,089,003,303,203,243,133,103,,
177,92,100,002,302,202,242,132,102,,
177,93,101,002,302,202,242,132,102,,
177,94,102,002,302,202,242,132,102,,
177,95,103,002,302,202,242,132,102,,
177,96,104,002,302,202,242,132,102,,
177,97,105,003,303,203,243,133,103,,
177,98,106,003,303,203,243,133,103,,
177,99,107,003,303,203,243,133,103,,
177,100,108,003,303,203,243,133,103,,
177,101,109,002,302,202,242,132,102,,
177,102,110,002,302,202,242,132,102,,
177,103,111,002,302,202,242,132,102,,
177,104,112,002,302,202,242,132,102,,
177,105,113,002,302,202,242,132,102,,
177,106,114,003,303,203,243,133,103,,
177,107,115,003,303,203,243,133,103,,
177,108,116,002,302,202,242,132,102,,
177,109,117,003,303,203,243,133,103,,
177,110,118,003,303,203,243,133,103,,
177,111,119,003,303,203,243,133,103,,
177,112,120,003,303,203,243,133,103,,
177,113,121,003,303,203,243,133,103,,
177,114,122,003,303,203,243,133,103,,
177,115,123,003,303,203,243,133,103,,
177,116,124,003,303,203,243,133,103,,
177,117,125,003,303,203,243,133,103,,
177,118,126,003,303,203,243,133,103,,
177,119,127,002,302,202,242,132,102,,
177,120,128,003,303,203,243,133,103,,
177,121,129,003,303,203,243,133,103,,
177,122,130,002,302,202,242,132,102,,
177,123,131,002,302,202,242,132,102,,
177,124,132,002,302,202,242,132,102,,
177,125,133,002,302,202,242,132,102,,
177,126,134,002,302,202,242,132,102,,
177,127,135,002,302,202,242,132,102,,
177,128,136,003,303,203,243,133,103,,
177,129,137,002,302,202,242,132,102,,
177,130,138,002,302,202,242,132,102,,
177,131,139,002,302,202,242,132,102,,
177,132,140,002,302,202,242,132,102,,
177,133,141,002,302,202,242,132,102,,
177,134,142,002,302,202,242,132,102,,
177,135,143,002,302,202,242,132,102,,
177,136,144,002,302,202,242,132,102,,
177,137,145,002,302,202,242,132,102,,
177,138,146,002,302,202,242,132,102,,
177,139,147,002,302,202,242,132,102,,
177,140,148,002,302,202,242,132,102,,
177,141,149,002,302,202,242,132,102,,
177,142,150,003,303,203,243,133,103,,
177,143,151,003,303,203,243,133,103,,
177,144,152,003,303,203,243,133,103,,
177,145,153,003,303,203,243,133,103,,
177,146,154,002,302,202,242,132,102,,
177,147,155,002,302,202,242,132,102,,
177,148,156,002,302,202,242,132,102,,
177,149,157,002,302,202,242,132,102,,
177,150,158,002,302,202,242,132,102,,
177,151,159,002,302,202,242,132,102,,
177,152,160,002,302,202,242,132,102,,
177,153,161,002,302,202,242,132,102,,
177,154,162,002,302,202,242,132,102,,
177,155,163,002,302,202,242,132,102,,
177,156,164,003,303,203,243,133,103,,
177,157,165,003,303,203,243,133,103,,
177,158,166,002,302,202,242,132,102,,
177,159,167,002,302,202,242,132,102,,
177,160,168,002,302,202,242,132,102,,
177,161,169,002,302,202,242,132,102,,
177,162,170,002,302,202,242,132,102,,
177,163,171,002,302,202,242,132,102,,
177,164,172,002,302,202,242,132,102,,
177,165,173,002,302,202,242,132,102,,
177,166,174,002,302,202,242,132,102,,
177,167,175,002,302,202,242,132,102,,
177,168,176,002,302,202,242,132,102,,
177,169,177,002,302,202,242,132,102,,
177,170,178,002,302,202,242,132,102,,
177,171,179,002,302,202,242,132,102,,
177,172,180,002,302,202,242,132,102,,
177,173,181,002,302,202,242,132,102,,
177,174,182,002,302,202,242,132,102,,
177,175,183,002,302,202,242,132,102,,
177,176,184,002,302,202,242,132,102,,
177,177,185,002,302,202,242,132,102,,
177,178,186,002,302,202,242,132,102,,
177,179,187,002,302,202,242,132,102,,
177,180,188,002,302,202,242,132,102,,
177,181,189,002,302,202,242,132,102,,
177,182,190,002,302,202,242,132,102,,
177,183,191,002,302,202,242,132,102,,
177,184,192,002,302,202,242,132,102,,
177,185,193,002,302,202,242,132,102,,
177,186,194,002,302,202,242,132,102,,
177,187,195,002,302,202,242,132,102,,
177,188,196,002,302,202,242,132,102,,
177,189,197,002,302,202,242,132,102,,
177,190,198,002,302,202,242,132,102,,
177,191,199,002,302,202,242,132,102,,
177,192,200,003,303,203,243,133,103,,
177,193,201,003,303,203,243,133,103,,
177,194,202,003,303,203,243,133,103,,
177,195,203,003,303,203,243,133,103,,
177,196,204,003,303,203,243,133,103,,
177,197,205,003,303,203,243,133,103,,
