origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
258,8,005,004,304,204,244,134,104,,
258,9,006,045,-,225,-,-,125,,
258,10,007,045,-,225,-,-,125,,
258,11,009,045,-,225,-,-,125,,
258,12,010,004,304,204,244,134,104,,
258,13,011,004,304,204,244,134,104,,
258,14,012,004,304,204,244,134,104,,
258,15,013,004,304,204,244,134,104,,
258,16,014,004,304,204,244,134,104,,
258,17,015,004,304,204,244,134,104,,
258,18,016,004,304,204,244,134,104,,
258,19,017,004,304,204,244,134,104,,
258,20,018,004,304,204,244,134,104,,
258,21,019,005,305,205,245,135,105,,
258,22,020,004,304,204,244,134,104,,
258,23,021,004,304,204,244,134,104,,
258,24,022,004,304,204,244,134,104,,
258,25,023,004,304,204,244,134,104,,
258,26,024,004,304,204,244,134,104,,
258,27,025,005,305,205,245,135,105,,
258,28,026,005,305,205,245,135,105,,
258,29,027,004,304,204,244,134,104,,
258,30,028,004,304,204,244,134,104,,
258,31,029,004,304,204,244,134,104,,
258,32,030,005,305,205,245,135,105,,
258,33,031,005,305,205,245,135,105,,
258,34,032,005,305,205,245,135,105,,
258,35,033,005,305,205,245,135,105,,
258,36,034,004,304,204,244,134,104,,
258,37,035,005,305,205,245,135,105,,
258,38,036,004,304,204,244,134,104,,
258,39,037,005,305,205,245,135,105,,
258,40,038,005,305,205,245,135,105,,
258,41,039,005,305,205,245,135,105,,
258,42,040,005,305,205,245,135,105,,
258,43,041,005,305,205,245,135,105,,
258,44,042,005,305,205,245,135,105,,
258,45,043,005,305,205,245,135,105,,
258,46,044,005,305,205,245,135,105,,
258,47,045,005,305,205,245,135,105,,
258,48,046,005,305,205,245,135,105,,
258,49,047,005,305,205,245,135,105,,
258,50,048,005,305,205,245,135,105,,
258,51,049,005,305,205,245,135,105,,
258,52,050,005,305,205,245,135,105,,
258,53,051,004,304,204,244,134,104,,
258,54,052,004,304,204,244,134,104,,
258,55,053,004,304,204,244,134,104,,
258,56,054,004,304,204,244,134,104,,
258,57,055,004,304,204,244,134,104,,
258,58,056,005,305,205,245,135,105,,
258,59,057,004,304,204,244,134,104,,
258,60,058,005,305,205,245,135,105,,
258,61,059,005,305,205,245,135,105,,
258,62,060,004,304,204,244,134,104,,
258,63,061,004,304,204,244,134,104,,
258,64,062,004,304,204,244,134,104,,
258,65,063,004,304,204,244,134,104,,
258,66,064,004,304,204,244,134,104,,
258,67,065,004,304,204,244,134,104,,
258,68,066,004,304,204,244,134,104,,
258,69,067,004,304,204,244,134,104,,
258,70,068,004,304,204,244,134,104,,
258,71,069,004,304,204,244,134,104,,
258,72,070,004,304,204,244,134,104,,
258,73,071,004,304,204,244,134,104,,
258,74,072,004,304,204,244,134,104,,
258,75,073,004,304,204,244,134,104,,
