origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
046,8,005,004,304,204,244,134,104,,
046,9,006,045,-,225,-,-,125,,
046,10,007,045,-,225,-,-,125,,
046,11,009,045,-,225,-,-,125,,
046,12,010,003,303,203,243,133,103,,
046,13,011,003,303,203,243,133,103,,
046,14,012,003,303,203,243,133,103,,
046,15,013,003,303,203,243,133,103,,
046,16,014,003,303,203,243,133,103,,
046,17,015,003,303,203,243,133,103,,
046,18,016,003,303,203,243,133,103,,
046,19,017,003,303,203,243,133,103,,
046,20,018,003,303,203,243,133,103,,
046,21,019,003,303,203,243,133,103,,
046,22,020,003,303,203,243,133,103,,
046,23,021,003,303,203,243,133,103,,
046,24,022,003,303,203,243,133,103,,
046,25,023,003,303,203,243,133,103,,
046,26,024,003,303,203,243,133,103,,
046,27,025,003,303,203,243,133,103,,
046,28,026,003,303,203,243,133,103,,
046,29,027,003,303,203,243,133,103,,
046,30,028,003,303,203,243,133,103,,
046,31,029,003,303,203,243,133,103,,
046,32,030,003,303,203,243,133,103,,
046,33,031,003,303,203,243,133,103,,
046,34,032,003,303,203,243,133,103,,
046,35,033,003,303,203,243,133,103,,
046,36,034,003,303,203,243,133,103,,
046,37,035,003,303,203,243,133,103,,
046,38,036,003,303,203,243,133,103,,
046,39,037,003,303,203,243,133,103,,
046,40,038,002,302,202,242,132,102,,
046,41,039,002,302,202,242,132,102,,
046,42,040,002,302,202,242,132,102,,
046,43,041,002,302,202,242,132,102,,
046,44,042,002,302,202,242,132,102,,
046,45,043,002,302,202,242,132,102,,
046,46,044,002,302,202,242,132,102,,
046,47,045,002,302,202,242,132,102,,
046,48,046,002,302,202,242,132,102,,
046,49,047,002,302,202,242,132,102,,
046,50,048,002,302,202,242,132,102,,
046,51,049,002,302,202,242,132,102,,
046,52,050,003,303,203,243,133,103,,
046,53,051,003,303,203,243,133,103,,
046,54,052,003,303,203,243,133,103,,
046,55,053,003,303,203,243,133,103,,
046,56,054,003,303,203,243,133,103,,
046,57,055,003,303,203,243,133,103,,
046,58,056,003,303,203,243,133,103,,
046,59,057,003,303,203,243,133,103,,
046,60,058,003,303,203,243,133,103,,
046,61,059,003,303,203,243,133,103,,
