origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
440,8,005,004,304,204,244,134,104,,
440,9,006,045,-,225,-,-,125,,
440,10,007,045,-,225,-,-,125,,
440,11,009,045,-,225,-,-,125,,
440,12,010,004,304,204,244,134,104,,
440,13,011,004,304,204,244,134,104,,
440,14,012,004,304,204,244,134,104,,
440,15,013,004,304,204,244,134,104,,
440,16,014,004,304,204,244,134,104,,
440,17,015,004,304,204,244,134,104,,
440,18,016,004,304,204,244,134,104,,
440,19,017,004,304,204,244,134,104,,
440,20,018,004,304,204,244,134,104,,
440,21,019,004,304,204,244,134,104,,
440,22,020,004,304,204,244,134,104,,
440,23,021,004,304,204,244,134,104,,
440,24,022,004,304,204,244,134,104,,
440,25,023,004,304,204,244,134,104,,
440,26,024,004,304,204,244,134,104,,
440,27,025,004,304,204,244,134,104,,
440,28,026,004,304,204,244,134,104,,
440,29,027,004,304,204,244,134,104,,
440,30,028,004,304,204,244,134,104,,
440,31,029,004,304,204,244,134,104,,
440,32,030,004,304,204,244,134,104,,
440,33,031,004,304,204,244,134,104,,
440,34,032,004,304,204,244,134,104,,
440,35,033,004,304,204,244,134,104,,
440,36,034,004,304,204,244,134,104,,
440,37,035,004,304,204,244,134,104,,
440,38,036,004,304,204,244,134,104,,
440,39,037,004,304,204,244,134,104,,
440,40,038,004,304,204,244,134,104,,
440,41,039,004,304,204,244,134,104,,
440,42,040,004,304,204,244,134,104,,
440,43,041,004,304,204,244,134,104,,
440,44,042,005,305,205,245,135,105,,
440,45,043,005,305,205,245,135,105,,
440,46,044,005,305,205,245,135,105,,
440,47,045,005,305,205,245,135,105,,
440,48,046,005,305,205,245,135,105,,
440,49,047,005,305,205,245,135,105,,
440,50,048,005,305,205,245,135,105,,
440,51,049,005,305,205,245,135,105,,
440,52,050,004,304,204,244,134,104,,
440,53,051,004,304,204,244,134,104,,
440,54,052,004,304,204,244,134,104,,
440,55,053,004,304,204,244,134,104,,
440,56,054,004,304,204,244,134,104,,
440,57,055,004,304,204,244,134,104,,
440,58,056,004,304,204,244,134,104,,
440,59,057,004,304,204,244,134,104,,
440,60,058,004,304,204,244,134,104,,
440,61,059,004,304,204,244,134,104,,
440,62,060,004,304,204,244,134,104,,
440,63,061,004,304,204,244,134,104,,
440,64,062,004,304,204,244,134,104,,
440,65,063,004,304,204,244,134,104,,
440,66,064,004,304,204,244,134,104,,
440,67,065,004,304,204,244,134,104,,
440,68,066,004,304,204,244,134,104,,
440,69,067,004,304,204,244,134,104,,
440,70,068,004,304,204,244,134,104,,
440,71,069,004,304,204,244,134,104,,
440,72,070,004,304,204,244,134,104,,
440,73,071,004,304,204,244,134,104,,
440,74,072,004,304,204,244,134,104,,
440,75,073,004,304,204,244,134,104,,
440,76,074,004,304,204,244,134,104,,
440,77,075,004,304,204,244,134,104,,
440,78,076,004,304,204,244,134,104,,
440,79,077,004,304,204,244,134,104,,
440,80,078,004,304,204,244,134,104,,
440,81,079,004,304,204,244,134,104,,
440,82,080,004,304,204,244,134,104,,
440,83,081,004,304,204,244,134,104,,
440,84,082,004,304,204,244,134,104,,
440,85,083,004,304,204,244,134,104,,
440,86,084,004,304,204,244,134,104,,
440,87,085,004,304,204,244,134,104,,
440,88,086,004,304,204,244,134,104,,
440,89,087,004,304,204,244,134,104,,
440,90,088,004,304,204,244,134,104,,
440,91,089,004,304,204,244,134,104,,
440,92,100,004,304,204,244,134,104,,
440,93,101,004,304,204,244,134,104,,
440,94,102,004,304,204,244,134,104,,
440,95,103,004,304,204,244,134,104,,
440,96,104,004,304,204,244,134,104,,
440,97,105,004,304,204,244,134,104,,
440,98,106,004,304,204,244,134,104,,
440,99,107,004,304,204,244,134,104,,
440,100,108,004,304,204,244,134,104,,
440,101,109,004,304,204,244,134,104,,
440,102,110,004,304,204,244,134,104,,
440,103,111,004,304,204,244,134,104,,
440,104,112,004,304,204,244,134,104,,
440,105,113,004,304,204,244,134,104,,
440,106,114,004,304,204,244,134,104,,
440,107,115,004,304,204,244,134,104,,
440,108,116,004,304,204,244,134,104,,
440,109,117,004,304,204,244,134,104,,
440,110,118,004,304,204,244,134,104,,
440,111,119,004,304,204,244,134,104,,
440,112,120,004,304,204,244,134,104,,
440,113,121,004,304,204,244,134,104,,
440,114,122,004,304,204,244,134,104,,
440,115,123,004,304,204,244,134,104,,
440,116,124,004,304,204,244,134,104,,
440,117,125,004,304,204,244,134,104,,
440,118,126,004,304,204,244,134,104,,
440,119,127,004,304,204,244,134,104,,
440,120,128,004,304,204,244,134,104,,
440,121,129,004,304,204,244,134,104,,
440,122,130,003,303,203,243,133,103,,
440,123,131,003,303,203,243,133,103,,
440,124,132,003,303,203,243,133,103,,
440,125,133,004,304,204,244,134,104,,
440,126,134,004,304,204,244,134,104,,
440,127,135,004,304,204,244,134,104,,
440,128,136,004,304,204,244,134,104,,
440,129,137,004,304,204,244,134,104,,
440,130,138,004,304,204,244,134,104,,
440,131,139,004,304,204,244,134,104,,
440,132,140,003,303,203,243,133,103,,
440,133,141,003,303,203,243,133,103,,
440,134,142,003,303,203,243,133,103,,
440,135,143,003,303,203,243,133,103,,
440,136,144,003,303,203,243,133,103,,
440,137,145,003,303,203,243,133,103,,
440,138,146,003,303,203,243,133,103,,
440,139,147,002,302,202,242,132,102,,
440,140,148,003,303,203,243,133,103,,
440,141,149,003,303,203,243,133,103,,
440,142,150,002,302,202,242,132,102,,
440,143,151,002,302,202,242,132,102,,
440,144,152,002,302,202,242,132,102,,
440,145,153,002,302,202,242,132,102,,
440,146,154,002,302,202,242,132,102,,
440,147,155,002,302,202,242,132,102,,
440,148,156,002,302,202,242,132,102,,
440,149,157,002,302,202,242,132,102,,
440,150,158,002,302,202,242,132,102,,
440,151,159,003,303,203,243,133,103,,
440,152,160,002,302,202,242,132,102,,
440,153,161,002,302,202,242,132,102,,
440,154,162,002,302,202,242,132,102,,
440,155,163,002,302,202,242,132,102,,
440,156,164,002,302,202,242,132,102,,
440,157,165,002,302,202,242,132,102,,
440,158,166,003,303,203,243,133,103,,
440,159,167,002,302,202,242,132,102,,
440,160,168,003,303,203,243,133,103,,
440,161,169,003,303,203,243,133,103,,
440,162,170,003,303,203,243,133,103,,
440,163,171,003,303,203,243,133,103,,
440,164,172,003,303,203,243,133,103,,
440,165,173,003,303,203,243,133,103,,
440,166,174,003,303,203,243,133,103,,
440,167,175,003,303,203,243,133,103,,
440,168,176,003,303,203,243,133,103,,
440,169,177,003,303,203,243,133,103,,
440,170,178,003,303,203,243,133,103,,
440,171,179,003,303,203,243,133,103,,
440,172,180,004,304,204,244,134,104,,
440,173,181,004,304,204,244,134,104,,
440,174,182,003,303,203,243,133,103,,
440,175,183,004,304,204,244,134,104,,
440,176,184,003,303,203,243,133,103,,
440,177,185,003,303,203,243,133,103,,
440,178,186,003,303,203,243,133,103,,
440,179,187,003,303,203,243,133,103,,
440,180,188,003,303,203,243,133,103,,
440,181,189,004,304,204,244,134,104,,
440,182,190,004,304,204,244,134,104,,
440,183,191,004,304,204,244,134,104,,
440,184,192,004,304,204,244,134,104,,
440,185,193,004,304,204,244,134,104,,
440,186,194,004,304,204,244,134,104,,
440,187,195,004,304,204,244,134,104,,
440,188,196,004,304,204,244,134,104,,
440,189,197,004,304,204,244,134,104,,
440,190,198,004,304,204,244,134,104,,
440,191,199,004,304,204,244,134,104,,
440,192,200,003,303,203,243,133,103,,
440,193,201,003,303,203,243,133,103,,
440,194,202,003,303,203,243,133,103,,
440,195,203,003,303,203,243,133,103,,
440,196,204,003,303,203,243,133,103,,
440,197,205,003,303,203,243,133,103,,
440,198,206,003,303,203,243,133,103,,
