origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
438,8,005,004,304,204,244,134,104,,
438,9,006,045,-,225,-,-,125,,
438,10,007,045,-,225,-,-,125,,
438,11,009,045,-,225,-,-,125,,
438,12,010,004,304,204,244,134,104,,
438,13,011,004,304,204,244,134,104,,
438,14,012,004,304,204,244,134,104,,
438,15,013,004,304,204,244,134,104,,
438,16,014,004,304,204,244,134,104,,
438,17,015,004,304,204,244,134,104,,
438,18,016,004,304,204,244,134,104,,
438,19,017,004,304,204,244,134,104,,
438,20,018,004,304,204,244,134,104,,
438,21,019,005,305,205,245,135,105,,
438,22,020,004,304,204,244,134,104,,
438,23,021,004,304,204,244,134,104,,
438,24,022,004,304,204,244,134,104,,
438,25,023,004,304,204,244,134,104,,
438,26,024,004,304,204,244,134,104,,
438,27,025,005,305,205,245,135,105,,
438,28,026,005,305,205,245,135,105,,
438,29,027,004,304,204,244,134,104,,
438,30,028,004,304,204,244,134,104,,
438,31,029,004,304,204,244,134,104,,
438,32,030,004,304,204,244,134,104,,
438,33,031,004,304,204,244,134,104,,
438,34,032,004,304,204,244,134,104,,
438,35,033,004,304,204,244,134,104,,
438,36,034,004,304,204,244,134,104,,
438,37,035,005,305,205,245,135,105,,
438,38,036,004,304,204,244,134,104,,
438,39,037,004,304,204,244,134,104,,
438,40,038,005,305,205,245,135,105,,
438,41,039,005,305,205,245,135,105,,
438,42,040,005,305,205,245,135,105,,
438,43,041,005,305,205,245,135,105,,
438,44,042,005,305,205,245,135,105,,
438,45,043,005,305,205,245,135,105,,
438,46,044,005,305,205,245,135,105,,
438,47,045,005,305,205,245,135,105,,
438,48,046,005,305,205,245,135,105,,
438,49,047,005,305,205,245,135,105,,
438,50,048,005,305,205,245,135,105,,
438,51,049,005,305,205,245,135,105,,
438,52,050,004,304,204,244,134,104,,
438,53,051,004,304,204,244,134,104,,
438,54,052,004,304,204,244,134,104,,
438,55,053,004,304,204,244,134,104,,
438,56,054,004,304,204,244,134,104,,
438,57,055,004,304,204,244,134,104,,
438,58,056,004,304,204,244,134,104,,
438,59,057,004,304,204,244,134,104,,
438,60,058,004,304,204,244,134,104,,
438,61,059,005,305,205,245,135,105,,
438,62,060,004,304,204,244,134,104,,
438,63,061,004,304,204,244,134,104,,
438,64,062,004,304,204,244,134,104,,
438,65,063,004,304,204,244,134,104,,
438,66,064,004,304,204,244,134,104,,
438,67,065,004,304,204,244,134,104,,
438,68,066,004,304,204,244,134,104,,
438,69,067,004,304,204,244,134,104,,
438,70,068,004,304,204,244,134,104,,
438,71,069,004,304,204,244,134,104,,
438,72,070,004,304,204,244,134,104,,
438,73,071,004,304,204,244,134,104,,
438,74,072,004,304,204,244,134,104,,
438,75,073,004,304,204,244,134,104,,
438,76,074,004,304,204,244,134,104,,
438,77,075,004,304,204,244,134,104,,
438,78,076,004,304,204,244,134,104,,
438,79,077,004,304,204,244,134,104,,
438,80,078,004,304,204,244,134,104,,
438,81,079,004,304,204,244,134,104,,
438,82,080,004,304,204,244,134,104,,
438,83,081,004,304,204,244,134,104,,
438,84,082,004,304,204,244,134,104,,
438,85,083,004,304,204,244,134,104,,
438,86,084,004,304,204,244,134,104,,
438,87,085,004,304,204,244,134,104,,
438,88,086,004,304,204,244,134,104,,
438,89,087,004,304,204,244,134,104,,
438,90,088,004,304,204,244,134,104,,
438,91,089,004,304,204,244,134,104,,
438,92,100,004,304,204,244,134,104,,
438,93,101,004,304,204,244,134,104,,
438,94,102,004,304,204,244,134,104,,
438,95,103,004,304,204,244,134,104,,
438,96,104,004,304,204,244,134,104,,
438,97,105,004,304,204,244,134,104,,
