origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
555,8,005,006,306,206,246,136,106,,
555,9,006,045,-,225,-,-,125,,
555,10,007,045,-,225,-,-,125,,
555,11,009,045,-,225,-,-,125,,
555,12,010,006,306,206,246,136,106,,
555,13,011,006,306,206,246,136,106,,
555,14,012,005,305,205,245,135,105,,
555,15,013,006,306,206,246,136,106,,
555,16,014,006,306,206,246,136,106,,
555,17,015,006,306,206,246,136,106,,
555,18,016,006,306,206,246,136,106,,
555,19,017,006,306,206,246,136,106,,
555,20,018,006,306,206,246,136,106,,
555,21,019,006,306,206,246,136,106,,
555,22,020,006,306,206,246,136,106,,
555,23,021,006,306,206,246,136,106,,
555,24,022,006,306,206,246,136,106,,
555,25,023,006,306,206,246,136,106,,
555,26,024,006,306,206,246,136,106,,
555,27,025,006,306,206,246,136,106,,
555,28,026,006,306,206,246,136,106,,
555,29,027,006,306,206,246,136,106,,
555,30,028,006,306,206,246,136,106,,
555,31,029,006,306,206,246,136,106,,
555,32,030,006,306,206,246,136,106,,
555,33,031,006,306,206,246,136,106,,
555,34,032,006,306,206,246,136,106,,
555,35,033,006,306,206,246,136,106,,
555,36,034,006,306,206,246,136,106,,
555,37,035,006,306,206,246,136,106,,
555,38,036,006,306,206,246,136,106,,
555,39,037,006,306,206,246,136,106,,
555,40,038,006,306,206,246,136,106,,
555,41,039,006,306,206,246,136,106,,
555,42,040,006,306,206,246,136,106,,
555,43,041,006,306,206,246,136,106,,
555,44,042,006,306,206,246,136,106,,
555,45,043,006,306,206,246,136,106,,
555,46,044,006,306,206,246,136,106,,
555,47,045,006,306,206,246,136,106,,
555,48,046,006,306,206,246,136,106,,
555,49,047,006,306,206,246,136,106,,
555,50,048,006,306,206,246,136,106,,
555,51,049,006,306,206,246,136,106,,
555,52,050,006,306,206,246,136,106,,
555,53,051,006,306,206,246,136,106,,
555,54,052,005,305,205,245,135,105,,
555,55,053,006,306,206,246,136,106,,
555,56,054,005,305,205,245,135,105,,
555,57,055,006,306,206,246,136,106,,
555,58,056,005,305,205,245,135,105,,
555,59,057,006,306,206,246,136,106,,
555,60,058,006,306,206,246,136,106,,
555,61,059,006,306,206,246,136,106,,
555,62,060,006,306,206,246,136,106,,
555,63,061,006,306,206,246,136,106,,
555,64,062,006,306,206,246,136,106,,
555,65,063,006,306,206,246,136,106,,
555,66,064,006,306,206,246,136,106,,
555,67,065,006,306,206,246,136,106,,
555,68,066,006,306,206,246,136,106,,
555,69,067,006,306,206,246,136,106,,
555,70,068,005,305,205,245,135,105,,
555,71,069,005,305,205,245,135,105,,
555,72,070,005,305,205,245,135,105,,
555,73,071,005,305,205,245,135,105,,
555,74,072,005,305,205,245,135,105,,
555,75,073,005,305,205,245,135,105,,
555,76,074,005,305,205,245,135,105,,
555,77,075,005,305,205,245,135,105,,
555,78,076,005,305,205,245,135,105,,
555,79,077,005,305,205,245,135,105,,
555,80,078,005,305,205,245,135,105,,
555,81,079,005,305,205,245,135,105,,
555,82,080,005,305,205,245,135,105,,
555,83,081,005,305,205,245,135,105,,
555,84,082,005,305,205,245,135,105,,
555,85,083,005,305,205,245,135,105,,
555,86,084,006,306,206,246,136,106,,
555,87,085,005,305,205,245,135,105,,
555,88,086,005,305,205,245,135,105,,
555,89,087,005,305,205,245,135,105,,
555,90,088,005,305,205,245,135,105,,
555,91,089,005,305,205,245,135,105,,
555,92,100,005,305,205,245,135,105,,
555,93,101,005,305,205,245,135,105,,
555,94,102,005,305,205,245,135,105,,
555,95,103,005,305,205,245,135,105,,
555,96,104,005,305,205,245,135,105,,
555,97,105,006,306,206,246,136,106,,
555,98,106,005,305,205,245,135,105,,
555,99,107,006,306,206,246,136,106,,
555,100,108,006,306,206,246,136,106,,
555,101,109,005,305,205,245,135,105,,
555,102,110,005,305,205,245,135,105,,
555,103,111,005,305,205,245,135,105,,
555,104,112,005,305,205,245,135,105,,
555,105,113,005,305,205,245,135,105,,
555,106,114,006,306,206,246,136,106,,
555,107,115,006,306,206,246,136,106,,
555,108,116,005,305,205,245,135,105,,
555,109,117,006,306,206,246,136,106,,
555,110,118,006,306,206,246,136,106,,
555,111,119,006,306,206,246,136,106,,
555,112,120,005,305,205,245,135,105,,
555,113,121,005,305,205,245,135,105,,
555,114,122,005,305,205,245,135,105,,
555,115,123,005,305,205,245,135,105,,
555,116,124,005,305,205,245,135,105,,
555,117,125,005,305,205,245,135,105,,
555,118,126,005,305,205,245,135,105,,
555,119,127,005,305,205,245,135,105,,
555,120,128,005,305,205,245,135,105,,
555,121,129,005,305,205,245,135,105,,
555,122,130,005,305,205,245,135,105,,
555,123,131,005,305,205,245,135,105,,
555,124,132,005,305,205,245,135,105,,
555,125,133,005,305,205,245,135,105,,
555,126,134,005,305,205,245,135,105,,
555,127,135,005,305,205,245,135,105,,
555,128,136,005,305,205,245,135,105,,
555,129,137,005,305,205,245,135,105,,
555,130,138,005,305,205,245,135,105,,
555,131,139,005,305,205,245,135,105,,
555,132,140,005,305,205,245,135,105,,
555,133,141,005,305,205,245,135,105,,
555,134,142,005,305,205,245,135,105,,
555,135,143,005,305,205,245,135,105,,
555,136,144,005,305,205,245,135,105,,
555,137,145,005,305,205,245,135,105,,
555,138,146,005,305,205,245,135,105,,
555,139,147,005,305,205,245,135,105,,
555,140,148,005,305,205,245,135,105,,
555,141,149,005,305,205,245,135,105,,
555,142,150,005,305,205,245,135,105,,
555,143,151,005,305,205,245,135,105,,
555,144,152,005,305,205,245,135,105,,
555,145,153,005,305,205,245,135,105,,
555,146,154,005,305,205,245,135,105,,
555,147,155,005,305,205,245,135,105,,
555,148,156,005,305,205,245,135,105,,
555,149,157,005,305,205,245,135,105,,
555,150,158,005,305,205,245,135,105,,
555,151,159,005,305,205,245,135,105,,
555,152,160,005,305,205,245,135,105,,
555,153,161,005,305,205,245,135,105,,
555,154,162,005,305,205,245,135,105,,
555,155,163,005,305,205,245,135,105,,
555,156,164,005,305,205,245,135,105,,
555,157,165,005,305,205,245,135,105,,
555,158,166,005,305,205,245,135,105,,
555,159,167,005,305,205,245,135,105,,
555,160,168,005,305,205,245,135,105,,
555,161,169,005,305,205,245,135,105,,
555,162,170,005,305,205,245,135,105,,
555,163,171,005,305,205,245,135,105,,
555,164,172,005,305,205,245,135,105,,
555,165,173,005,305,205,245,135,105,,
555,166,174,005,305,205,245,135,105,,
555,167,175,005,305,205,245,135,105,,
555,168,176,005,305,205,245,135,105,,
555,169,177,005,305,205,245,135,105,,
555,170,178,005,305,205,245,135,105,,
555,171,179,005,305,205,245,135,105,,
555,172,180,005,305,205,245,135,105,,
555,173,181,005,305,205,245,135,105,,
555,174,182,005,305,205,245,135,105,,
555,175,183,005,305,205,245,135,105,,
555,176,184,005,305,205,245,135,105,,
555,177,185,005,305,205,245,135,105,,
555,178,186,005,305,205,245,135,105,,
555,179,187,005,305,205,245,135,105,,
555,180,188,005,305,205,245,135,105,,
555,181,189,005,305,205,245,135,105,,
555,182,190,005,305,205,245,135,105,,
555,183,191,005,305,205,245,135,105,,
555,184,192,005,305,205,245,135,105,,
555,185,193,005,305,205,245,135,105,,
555,186,194,005,305,205,245,135,105,,
555,187,195,005,305,205,245,135,105,,
555,188,196,005,305,205,245,135,105,,
555,189,197,005,305,205,245,135,105,,
555,190,198,005,305,205,245,135,105,,
555,191,199,005,305,205,245,135,105,,
555,192,200,005,305,205,245,135,105,,
555,193,201,005,305,205,245,135,105,,
555,194,202,005,305,205,245,135,105,,
555,195,203,005,305,205,245,135,105,,
555,196,204,005,305,205,245,135,105,,
555,197,205,005,305,205,245,135,105,,
555,198,206,005,305,205,245,135,105,,
555,199,207,005,305,205,245,135,105,,
555,200,208,005,305,205,245,135,105,,
555,201,209,005,305,205,245,135,105,,
555,202,210,005,305,205,245,135,105,,
555,203,211,005,305,205,245,135,105,,
555,204,212,005,305,205,245,135,105,,
555,205,214,005,305,205,245,135,105,,
555,206,215,005,305,205,245,135,105,,
555,207,216,005,305,205,245,135,105,,
555,208,217,005,305,205,245,135,105,,
555,209,218,005,305,205,245,135,105,,
555,210,219,005,305,205,245,135,105,,
555,211,220,005,305,205,245,135,105,,
