origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
602,8,005,005,305,205,245,135,105,,
602,9,006,045,-,225,-,-,125,,
602,10,007,045,-,225,-,-,125,,
602,11,009,045,-,225,-,-,125,,
602,12,010,005,305,205,245,135,105,,
602,13,011,005,305,205,245,135,105,,
602,14,012,005,305,205,245,135,105,,
602,15,013,005,305,205,245,135,105,,
602,16,014,005,305,205,245,135,105,,
602,17,015,005,305,205,245,135,105,,
602,18,016,005,305,205,245,135,105,,
602,19,017,005,305,205,245,135,105,,
602,20,018,005,305,205,245,135,105,,
602,21,019,005,305,205,245,135,105,,
602,22,020,005,305,205,245,135,105,,
602,23,021,005,305,205,245,135,105,,
602,24,022,005,305,205,245,135,105,,
602,25,023,005,305,205,245,135,105,,
602,26,024,005,305,205,245,135,105,,
602,27,025,005,305,205,245,135,105,,
602,28,026,005,305,205,245,135,105,,
602,29,027,005,305,205,245,135,105,,
602,30,028,005,305,205,245,135,105,,
602,31,029,005,305,205,245,135,105,,
602,32,030,005,305,205,245,135,105,,
602,33,031,005,305,205,245,135,105,,
602,34,032,005,305,205,245,135,105,,
602,35,033,005,305,205,245,135,105,,
602,36,034,005,305,205,245,135,105,,
602,37,035,005,305,205,245,135,105,,
602,38,036,005,305,205,245,135,105,,
602,39,037,005,305,205,245,135,105,,
602,40,038,005,305,205,245,135,105,,
602,41,039,005,305,205,245,135,105,,
602,42,040,005,305,205,245,135,105,,
602,43,041,005,305,205,245,135,105,,
602,44,042,005,305,205,245,135,105,,
602,45,043,005,305,205,245,135,105,,
602,46,044,005,305,205,245,135,105,,
602,47,045,005,305,205,245,135,105,,
602,48,046,005,305,205,245,135,105,,
602,49,047,006,306,206,246,136,106,,
602,50,048,005,305,205,245,135,105,,
602,51,049,005,305,205,245,135,105,,
602,52,050,005,305,205,245,135,105,,
602,53,051,005,305,205,245,135,105,,
602,54,052,005,305,205,245,135,105,,
602,55,053,005,305,205,245,135,105,,
602,56,054,005,305,205,245,135,105,,
602,57,055,005,305,205,245,135,105,,
602,58,056,005,305,205,245,135,105,,
602,59,057,005,305,205,245,135,105,,
602,60,058,005,305,205,245,135,105,,
602,61,059,005,305,205,245,135,105,,
602,62,060,005,305,205,245,135,105,,
602,63,061,005,305,205,245,135,105,,
602,64,062,005,305,205,245,135,105,,
602,65,063,005,305,205,245,135,105,,
602,66,064,005,305,205,245,135,105,,
602,67,065,005,305,205,245,135,105,,
602,68,066,005,305,205,245,135,105,,
602,69,067,005,305,205,245,135,105,,
602,70,068,005,305,205,245,135,105,,
602,71,069,005,305,205,245,135,105,,
602,72,070,005,305,205,245,135,105,,
602,73,071,005,305,205,245,135,105,,
602,74,072,005,305,205,245,135,105,,
602,75,073,005,305,205,245,135,105,,
602,76,074,005,305,205,245,135,105,,
602,77,075,005,305,205,245,135,105,,
602,78,076,005,305,205,245,135,105,,
602,79,077,005,305,205,245,135,105,,
602,80,078,005,305,205,245,135,105,,
602,81,079,005,305,205,245,135,105,,
602,82,080,005,305,205,245,135,105,,
602,83,081,005,305,205,245,135,105,,
602,84,082,005,305,205,245,135,105,,
602,85,083,005,305,205,245,135,105,,
602,86,084,005,305,205,245,135,105,,
602,87,085,005,305,205,245,135,105,,
602,88,086,005,305,205,245,135,105,,
602,89,087,005,305,205,245,135,105,,
602,90,088,005,305,205,245,135,105,,
602,91,089,005,305,205,245,135,105,,
602,92,100,005,305,205,245,135,105,,
602,93,101,005,305,205,245,135,105,,
602,94,102,005,305,205,245,135,105,,
602,95,103,005,305,205,245,135,105,,
602,96,104,005,305,205,245,135,105,,
602,97,105,005,305,205,245,135,105,,
602,98,106,005,305,205,245,135,105,,
602,99,107,005,305,205,245,135,105,,
602,100,108,005,305,205,245,135,105,,
602,101,109,005,305,205,245,135,105,,
602,102,110,005,305,205,245,135,105,,
602,103,111,005,305,205,245,135,105,,
602,104,112,005,305,205,245,135,105,,
602,105,113,005,305,205,245,135,105,,
602,106,114,005,305,205,245,135,105,,
602,107,115,005,305,205,245,135,105,,
602,108,116,005,305,205,245,135,105,,
602,109,117,005,305,205,245,135,105,,
602,110,118,005,305,205,245,135,105,,
602,111,119,005,305,205,245,135,105,,
602,112,120,005,305,205,245,135,105,,
602,113,121,005,305,205,245,135,105,,
602,114,122,005,305,205,245,135,105,,
602,115,123,005,305,205,245,135,105,,
602,116,124,005,305,205,245,135,105,,
602,117,125,005,305,205,245,135,105,,
602,118,126,005,305,205,245,135,105,,
602,119,127,005,305,205,245,135,105,,
602,120,128,005,305,205,245,135,105,,
602,121,129,005,305,205,245,135,105,,
602,122,130,004,304,204,244,134,104,,
602,123,131,004,304,204,244,134,104,,
602,124,132,004,304,204,244,134,104,,
602,125,133,005,305,205,245,135,105,,
602,126,134,005,305,205,245,135,105,,
602,127,135,005,305,205,245,135,105,,
602,128,136,004,304,204,244,134,104,,
602,129,137,005,305,205,245,135,105,,
602,130,138,005,305,205,245,135,105,,
602,131,139,005,305,205,245,135,105,,
602,132,140,004,304,204,244,134,104,,
602,133,141,004,304,204,244,134,104,,
602,134,142,004,304,204,244,134,104,,
602,135,143,004,304,204,244,134,104,,
602,136,144,004,304,204,244,134,104,,
602,137,145,004,304,204,244,134,104,,
602,138,146,004,304,204,244,134,104,,
602,139,147,004,304,204,244,134,104,,
602,140,148,004,304,204,244,134,104,,
602,141,149,004,304,204,244,134,104,,
602,142,150,004,304,204,244,134,104,,
602,143,151,004,304,204,244,134,104,,
602,144,152,004,304,204,244,134,104,,
602,145,153,004,304,204,244,134,104,,
602,146,154,004,304,204,244,134,104,,
602,147,155,004,304,204,244,134,104,,
602,148,156,004,304,204,244,134,104,,
602,149,157,004,304,204,244,134,104,,
602,150,158,004,304,204,244,134,104,,
602,151,159,004,304,204,244,134,104,,
602,152,160,004,304,204,244,134,104,,
602,153,161,004,304,204,244,134,104,,
602,154,162,004,304,204,244,134,104,,
602,155,163,004,304,204,244,134,104,,
602,156,164,004,304,204,244,134,104,,
602,157,165,004,304,204,244,134,104,,
602,158,166,004,304,204,244,134,104,,
602,159,167,004,304,204,244,134,104,,
602,160,168,004,304,204,244,134,104,,
602,161,169,004,304,204,244,134,104,,
602,162,170,004,304,204,244,134,104,,
602,163,171,004,304,204,244,134,104,,
602,164,172,004,304,204,244,134,104,,
602,165,173,004,304,204,244,134,104,,
602,166,174,004,304,204,244,134,104,,
602,167,175,004,304,204,244,134,104,,
602,168,176,004,304,204,244,134,104,,
602,169,177,004,304,204,244,134,104,,
602,170,178,004,304,204,244,134,104,,
602,171,179,004,304,204,244,134,104,,
602,172,180,005,305,205,245,135,105,,
602,173,181,005,305,205,245,135,105,,
602,174,182,005,305,205,245,135,105,,
602,175,183,005,305,205,245,135,105,,
602,176,184,005,305,205,245,135,105,,
602,177,185,005,305,205,245,135,105,,
602,178,186,005,305,205,245,135,105,,
602,179,187,005,305,205,245,135,105,,
602,180,188,005,305,205,245,135,105,,
602,181,189,005,305,205,245,135,105,,
602,182,190,005,305,205,245,135,105,,
602,183,191,005,305,205,245,135,105,,
602,184,192,005,305,205,245,135,105,,
602,185,193,005,305,205,245,135,105,,
602,186,194,005,305,205,245,135,105,,
602,187,195,005,305,205,245,135,105,,
602,188,196,005,305,205,245,135,105,,
602,189,197,005,305,205,245,135,105,,
602,190,198,005,305,205,245,135,105,,
602,191,199,005,305,205,245,135,105,,
602,192,200,004,304,204,244,134,104,,
602,193,201,004,304,204,244,134,104,,
602,194,202,004,304,204,244,134,104,,
602,195,203,004,304,204,244,134,104,,
602,196,204,004,304,204,244,134,104,,
602,197,205,004,304,204,244,134,104,,
602,198,206,005,305,205,245,135,105,,
602,199,207,005,305,205,245,135,105,,
602,200,208,005,305,205,245,135,105,,
602,201,209,004,304,204,244,134,104,,
602,202,210,004,304,204,244,134,104,,
602,203,211,004,304,204,244,134,104,,
602,204,212,004,304,204,244,134,104,,
602,205,214,005,305,205,245,135,105,,
602,206,215,004,304,204,244,134,104,,
602,207,216,005,305,205,245,135,105,,
602,208,217,004,304,204,244,134,104,,
602,209,218,005,305,205,245,135,105,,
602,210,219,005,305,205,245,135,105,,
602,211,220,004,304,204,244,134,104,,
602,212,221,004,304,204,244,134,104,,
602,213,222,004,304,204,244,134,104,,
602,214,223,004,304,204,244,134,104,,
602,215,224,004,304,204,244,134,104,,
602,216,225,004,304,204,244,134,104,,
602,217,226,004,304,204,244,134,104,,
602,218,227,004,304,204,244,134,104,,
602,219,228,004,304,204,244,134,104,,
602,220,229,004,304,204,244,134,104,,
602,221,230,005,305,205,245,135,105,,
602,222,231,005,305,205,245,135,105,,
602,223,232,005,305,205,245,135,105,,
602,224,233,005,305,205,245,135,105,,
602,225,234,005,305,205,245,135,105,,
602,226,235,005,305,205,245,135,105,,
602,227,236,005,305,205,245,135,105,,
602,228,237,005,305,205,245,135,105,,
602,229,238,005,305,205,245,135,105,,
602,230,239,004,304,204,244,134,104,,
602,231,240,004,304,204,244,134,104,,
602,232,241,004,304,204,244,134,104,,
602,233,242,004,304,204,244,134,104,,
