origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
804,8,005,007,307,207,247,137,107,,
804,9,006,045,-,225,-,-,125,,
804,10,007,045,-,225,-,-,125,,
804,11,009,045,-,225,-,-,125,,
804,12,010,007,307,207,247,137,107,,
804,13,011,007,307,207,247,137,107,,
804,14,012,007,307,207,247,137,107,,
804,15,013,007,307,207,247,137,107,,
804,16,014,007,307,207,247,137,107,,
804,17,015,007,307,207,247,137,107,,
804,18,016,007,307,207,247,137,107,,
804,19,017,007,307,207,247,137,107,,
804,20,018,007,307,207,247,137,107,,
804,21,019,007,307,207,247,137,107,,
804,22,020,007,307,207,247,137,107,,
804,23,021,007,307,207,247,137,107,,
804,24,022,007,307,207,247,137,107,,
804,25,023,007,307,207,247,137,107,,
804,26,024,007,307,207,247,137,107,,
804,27,025,008,308,208,248,138,108,,
804,28,026,008,308,208,248,138,108,,
804,29,027,007,307,207,247,137,107,,
804,30,028,007,307,207,247,137,107,,
804,31,029,007,307,207,247,137,107,,
804,32,030,007,307,207,247,137,107,,
804,33,031,007,307,207,247,137,107,,
804,34,032,007,307,207,247,137,107,,
804,35,033,007,307,207,247,137,107,,
804,36,034,007,307,207,247,137,107,,
804,37,035,007,307,207,247,137,107,,
804,38,036,007,307,207,247,137,107,,
804,39,037,007,307,207,247,137,107,,
804,40,038,007,307,207,247,137,107,,
804,41,039,007,307,207,247,137,107,,
804,42,040,007,307,207,247,137,107,,
804,43,041,007,307,207,247,137,107,,
804,44,042,007,307,207,247,137,107,,
804,45,043,008,308,208,248,138,108,,
804,46,044,008,308,208,248,138,108,,
804,47,045,008,308,208,248,138,108,,
804,48,046,008,308,208,248,138,108,,
804,49,047,008,308,208,248,138,108,,
804,50,048,008,308,208,248,138,108,,
804,51,049,008,308,208,248,138,108,,
804,52,050,007,307,207,247,137,107,,
804,53,051,007,307,207,247,137,107,,
804,54,052,007,307,207,247,137,107,,
804,55,053,007,307,207,247,137,107,,
804,56,054,007,307,207,247,137,107,,
804,57,055,007,307,207,247,137,107,,
804,58,056,007,307,207,247,137,107,,
804,59,057,007,307,207,247,137,107,,
804,60,058,007,307,207,247,137,107,,
804,61,059,007,307,207,247,137,107,,
804,62,060,007,307,207,247,137,107,,
804,63,061,007,307,207,247,137,107,,
804,64,062,007,307,207,247,137,107,,
804,65,063,007,307,207,247,137,107,,
804,66,064,007,307,207,247,137,107,,
804,67,065,007,307,207,247,137,107,,
804,68,066,007,307,207,247,137,107,,
804,69,067,007,307,207,247,137,107,,
804,70,068,007,307,207,247,137,107,,
804,71,069,007,307,207,247,137,107,,
804,72,070,007,307,207,247,137,107,,
804,73,071,007,307,207,247,137,107,,
804,74,072,007,307,207,247,137,107,,
804,75,073,007,307,207,247,137,107,,
804,76,074,007,307,207,247,137,107,,
804,77,075,007,307,207,247,137,107,,
804,78,076,007,307,207,247,137,107,,
804,79,077,007,307,207,247,137,107,,
804,80,078,007,307,207,247,137,107,,
804,81,079,007,307,207,247,137,107,,
804,82,080,007,307,207,247,137,107,,
804,83,081,007,307,207,247,137,107,,
804,84,082,007,307,207,247,137,107,,
804,85,083,007,307,207,247,137,107,,
804,86,084,007,307,207,247,137,107,,
804,87,085,007,307,207,247,137,107,,
804,88,086,007,307,207,247,137,107,,
804,89,087,007,307,207,247,137,107,,
804,90,088,007,307,207,247,137,107,,
804,91,089,007,307,207,247,137,107,,
804,92,100,007,307,207,247,137,107,,
804,93,101,007,307,207,247,137,107,,
804,94,102,007,307,207,247,137,107,,
804,95,103,007,307,207,247,137,107,,
804,96,104,007,307,207,247,137,107,,
