origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
439,8,005,004,304,204,244,134,104,,
439,9,006,045,-,225,-,-,125,,
439,10,007,045,-,225,-,-,125,,
439,11,009,045,-,225,-,-,125,,
439,12,010,004,304,204,244,134,104,,
439,13,011,004,304,204,244,134,104,,
439,14,012,004,304,204,244,134,104,,
439,15,013,004,304,204,244,134,104,,
439,16,014,004,304,204,244,134,104,,
439,17,015,004,304,204,244,134,104,,
439,18,016,004,304,204,244,134,104,,
439,19,017,004,304,204,244,134,104,,
439,20,018,004,304,204,244,134,104,,
439,21,019,004,304,204,244,134,104,,
439,22,020,004,304,204,244,134,104,,
439,23,021,004,304,204,244,134,104,,
439,24,022,004,304,204,244,134,104,,
439,25,023,004,304,204,244,134,104,,
439,26,024,004,304,204,244,134,104,,
439,27,025,004,304,204,244,134,104,,
439,28,026,004,304,204,244,134,104,,
439,29,027,004,304,204,244,134,104,,
439,30,028,004,304,204,244,134,104,,
439,31,029,004,304,204,244,134,104,,
439,32,030,004,304,204,244,134,104,,
439,33,031,004,304,204,244,134,104,,
439,34,032,004,304,204,244,134,104,,
439,35,033,004,304,204,244,134,104,,
439,36,034,004,304,204,244,134,104,,
439,37,035,004,304,204,244,134,104,,
439,38,036,004,304,204,244,134,104,,
439,39,037,004,304,204,244,134,104,,
439,40,038,004,304,204,244,134,104,,
439,41,039,004,304,204,244,134,104,,
439,42,040,004,304,204,244,134,104,,
439,43,041,004,304,204,244,134,104,,
439,44,042,004,304,204,244,134,104,,
439,45,043,005,305,205,245,135,105,,
439,46,044,005,305,205,245,135,105,,
439,47,045,004,304,204,244,134,104,,
439,48,046,005,305,205,245,135,105,,
439,49,047,005,305,205,245,135,105,,
439,50,048,005,305,205,245,135,105,,
439,51,049,005,305,205,245,135,105,,
439,52,050,004,304,204,244,134,104,,
439,53,051,004,304,204,244,134,104,,
439,54,052,004,304,204,244,134,104,,
439,55,053,004,304,204,244,134,104,,
439,56,054,004,304,204,244,134,104,,
439,57,055,004,304,204,244,134,104,,
439,58,056,004,304,204,244,134,104,,
439,59,057,004,304,204,244,134,104,,
439,60,058,004,304,204,244,134,104,,
439,61,059,004,304,204,244,134,104,,
439,62,060,004,304,204,244,134,104,,
439,63,061,004,304,204,244,134,104,,
439,64,062,004,304,204,244,134,104,,
439,65,063,004,304,204,244,134,104,,
439,66,064,004,304,204,244,134,104,,
439,67,065,004,304,204,244,134,104,,
439,68,066,004,304,204,244,134,104,,
439,69,067,004,304,204,244,134,104,,
439,70,068,004,304,204,244,134,104,,
439,71,069,004,304,204,244,134,104,,
439,72,070,004,304,204,244,134,104,,
439,73,071,004,304,204,244,134,104,,
439,74,072,004,304,204,244,134,104,,
439,75,073,004,304,204,244,134,104,,
439,76,074,004,304,204,244,134,104,,
439,77,075,004,304,204,244,134,104,,
439,78,076,004,304,204,244,134,104,,
439,79,077,004,304,204,244,134,104,,
439,80,078,004,304,204,244,134,104,,
439,81,079,004,304,204,244,134,104,,
439,82,080,003,303,203,243,133,103,,
439,83,081,003,303,203,243,133,103,,
439,84,082,003,303,203,243,133,103,,
439,85,083,003,303,203,243,133,103,,
439,86,084,004,304,204,244,134,104,,
439,87,085,004,304,204,244,134,104,,
439,88,086,004,304,204,244,134,104,,
439,89,087,004,304,204,244,134,104,,
439,90,088,004,304,204,244,134,104,,
439,91,089,004,304,204,244,134,104,,
439,92,100,004,304,204,244,134,104,,
439,93,101,004,304,204,244,134,104,,
439,94,102,004,304,204,244,134,104,,
439,95,103,004,304,204,244,134,104,,
439,96,104,004,304,204,244,134,104,,
439,97,105,004,304,204,244,134,104,,
439,98,106,004,304,204,244,134,104,,
439,99,107,004,304,204,244,134,104,,
439,100,108,004,304,204,244,134,104,,
439,101,109,004,304,204,244,134,104,,
439,102,110,004,304,204,244,134,104,,
439,103,111,004,304,204,244,134,104,,
439,104,112,004,304,204,244,134,104,,
439,105,113,004,304,204,244,134,104,,
439,106,114,004,304,204,244,134,104,,
439,107,115,004,304,204,244,134,104,,
439,108,116,004,304,204,244,134,104,,
439,109,117,004,304,204,244,134,104,,
439,110,118,004,304,204,244,134,104,,
439,111,119,004,304,204,244,134,104,,
439,112,120,004,304,204,244,134,104,,
439,113,121,004,304,204,244,134,104,,
439,114,122,004,304,204,244,134,104,,
439,115,123,004,304,204,244,134,104,,
439,116,124,004,304,204,244,134,104,,
439,117,125,004,304,204,244,134,104,,
439,118,126,004,304,204,244,134,104,,
439,119,127,004,304,204,244,134,104,,
439,120,128,004,304,204,244,134,104,,
439,121,129,004,304,204,244,134,104,,
439,122,130,003,303,203,243,133,103,,
439,123,131,003,303,203,243,133,103,,
439,124,132,003,303,203,243,133,103,,
439,125,133,004,304,204,244,134,104,,
439,126,134,004,304,204,244,134,104,,
439,127,135,004,304,204,244,134,104,,
439,128,136,004,304,204,244,134,104,,
439,129,137,003,303,203,243,133,103,,
439,130,138,003,303,203,243,133,103,,
439,131,139,003,303,203,243,133,103,,
439,132,140,003,303,203,243,133,103,,
439,133,141,003,303,203,243,133,103,,
439,134,142,003,303,203,243,133,103,,
439,135,143,003,303,203,243,133,103,,
439,136,144,003,303,203,243,133,103,,
439,137,145,003,303,203,243,133,103,,
439,138,146,003,303,203,243,133,103,,
439,139,147,002,302,202,242,132,102,,
439,140,148,003,303,203,243,133,103,,
439,141,149,003,303,203,243,133,103,,
439,142,150,002,302,202,242,132,102,,
439,143,151,002,302,202,242,132,102,,
439,144,152,002,302,202,242,132,102,,
439,145,153,002,302,202,242,132,102,,
439,146,154,002,302,202,242,132,102,,
439,147,155,002,302,202,242,132,102,,
439,148,156,002,302,202,242,132,102,,
439,149,157,002,302,202,242,132,102,,
439,150,158,002,302,202,242,132,102,,
439,151,159,002,302,202,242,132,102,,
439,152,160,002,302,202,242,132,102,,
439,153,161,002,302,202,242,132,102,,
439,154,162,002,302,202,242,132,102,,
439,155,163,002,302,202,242,132,102,,
439,156,164,002,302,202,242,132,102,,
439,157,165,002,302,202,242,132,102,,
439,158,166,002,302,202,242,132,102,,
439,159,167,002,302,202,242,132,102,,
439,160,168,002,302,202,242,132,102,,
439,161,169,003,303,203,243,133,103,,
439,162,170,003,303,203,243,133,103,,
439,163,171,003,303,203,243,133,103,,
439,164,172,003,303,203,243,133,103,,
439,165,173,003,303,203,243,133,103,,
439,166,174,003,303,203,243,133,103,,
439,167,175,003,303,203,243,133,103,,
439,168,176,003,303,203,243,133,103,,
439,169,177,003,303,203,243,133,103,,
439,170,178,003,303,203,243,133,103,,
439,171,179,003,303,203,243,133,103,,
439,172,180,003,303,203,243,133,103,,
439,173,181,003,303,203,243,133,103,,
439,174,182,003,303,203,243,133,103,,
439,175,183,003,303,203,243,133,103,,
439,176,184,003,303,203,243,133,103,,
439,177,185,003,303,203,243,133,103,,
439,178,186,003,303,203,243,133,103,,
439,179,187,003,303,203,243,133,103,,
439,180,188,003,303,203,243,133,103,,
439,181,189,003,303,203,243,133,103,,
439,182,190,003,303,203,243,133,103,,
439,183,191,003,303,203,243,133,103,,
439,184,192,003,303,203,243,133,103,,
439,185,193,003,303,203,243,133,103,,
439,186,194,003,303,203,243,133,103,,
439,187,195,003,303,203,243,133,103,,
439,188,196,003,303,203,243,133,103,,
439,189,197,003,303,203,243,133,103,,
439,190,198,003,303,203,243,133,103,,
439,191,199,003,303,203,243,133,103,,
439,192,200,003,303,203,243,133,103,,
439,193,201,003,303,203,243,133,103,,
439,194,202,003,303,203,243,133,103,,
439,195,203,003,303,203,243,133,103,,
439,196,204,003,303,203,243,133,103,,
439,197,205,003,303,203,243,133,103,,
439,198,206,003,303,203,243,133,103,,
439,199,207,003,303,203,243,133,103,,
439,200,208,003,303,203,243,133,103,,
439,201,209,003,303,203,243,133,103,,
439,202,210,003,303,203,243,133,103,,
439,203,211,003,303,203,243,133,103,,
439,204,212,003,303,203,243,133,103,,
439,205,214,003,303,203,243,133,103,,
439,206,215,002,302,202,242,132,102,,
439,207,216,003,303,203,243,133,103,,
439,208,217,003,303,203,243,133,103,,
439,209,218,003,303,203,243,133,103,,
439,210,219,003,303,203,243,133,103,,
439,211,220,003,303,203,243,133,103,,
439,212,221,003,303,203,243,133,103,,
439,213,222,003,303,203,243,133,103,,
439,214,223,003,303,203,243,133,103,,
439,215,224,003,303,203,243,133,103,,
439,216,225,003,303,203,243,133,103,,
439,217,226,002,302,202,242,132,102,,
439,218,227,003,303,203,243,133,103,,
439,219,228,003,303,203,243,133,103,,
439,220,229,003,303,203,243,133,103,,
439,221,230,003,303,203,243,133,103,,
439,222,231,003,303,203,243,133,103,,
439,223,232,003,303,203,243,133,103,,
439,224,233,004,304,204,244,134,104,,
439,225,234,004,304,204,244,134,104,,
439,226,235,004,304,204,244,134,104,,
439,227,236,004,304,204,244,134,104,,
439,228,237,004,304,204,244,134,104,,
439,229,238,003,303,203,243,133,103,,
439,230,239,003,303,203,243,133,103,,
439,231,240,003,303,203,243,133,103,,
439,232,241,003,303,203,243,133,103,,
439,233,242,003,303,203,243,133,103,,
439,234,243,003,303,203,243,133,103,,
439,235,244,002,302,202,242,132,102,,
439,236,245,003,303,203,243,133,103,,
439,237,246,003,303,203,243,133,103,,
439,238,247,003,303,203,243,133,103,,
439,239,248,003,303,203,243,133,103,,
439,240,249,003,303,203,243,133,103,,
439,241,250,002,302,202,242,132,102,,
439,242,251,002,302,202,242,132,102,,
439,243,252,002,302,202,242,132,102,,
439,244,253,002,302,202,242,132,102,,
439,245,254,003,303,203,243,133,103,,
439,246,255,002,302,202,242,132,102,,
439,247,256,002,302,202,242,132,102,,
439,248,257,002,302,202,242,132,102,,
439,249,258,003,303,203,243,133,103,,
439,250,259,003,303,203,243,133,103,,
439,251,260,002,302,202,242,132,102,,
439,252,261,002,302,202,242,132,102,,
439,253,262,002,302,202,242,132,102,,
439,254,263,002,302,202,242,132,102,,
439,255,264,002,302,202,242,132,102,,
439,256,265,002,302,202,242,132,102,,
439,257,266,002,302,202,242,132,102,,
439,258,267,002,302,202,242,132,102,,
439,259,268,002,302,202,242,132,102,,
439,260,270,003,303,203,243,133,103,,
439,261,271,003,303,203,243,133,103,,
439,262,272,003,303,203,243,133,103,,
439,263,273,003,303,203,243,133,103,,
439,264,274,003,303,203,243,133,103,,
439,265,275,004,304,204,244,134,104,,
439,266,276,004,304,204,244,134,104,,
439,267,277,004,304,204,244,134,104,,
439,268,278,004,304,204,244,134,104,,
439,269,279,004,304,204,244,134,104,,
439,270,280,004,304,204,244,134,104,,
439,271,281,004,304,204,244,134,104,,
439,272,282,004,304,204,244,134,104,,
439,273,283,004,304,204,244,134,104,,
439,274,284,004,304,204,244,134,104,,
439,275,285,004,304,204,244,134,104,,
439,276,286,003,303,203,243,133,103,,
439,277,287,004,304,204,244,134,104,,
439,278,288,004,304,204,244,134,104,,
439,279,289,004,304,204,244,134,104,,
439,280,290,004,304,204,244,134,104,,
439,281,291,004,304,204,244,134,104,,
439,282,292,004,304,204,244,134,104,,
439,283,293,004,304,204,244,134,104,,
439,284,294,004,304,204,244,134,104,,
439,285,295,004,304,204,244,134,104,,
439,286,296,004,304,204,244,134,104,,
439,287,297,004,304,204,244,134,104,,
439,288,298,004,304,204,244,134,104,,
439,289,299,004,304,204,244,134,104,,
439,290,300,004,304,204,244,134,104,,
439,291,301,004,304,204,244,134,104,,
439,292,302,004,304,204,244,134,104,,
439,293,303,004,304,204,244,134,104,,
439,294,304,004,304,204,244,134,104,,
439,295,305,004,304,204,244,134,104,,
439,296,306,004,304,204,244,134,104,,
439,297,307,004,304,204,244,134,104,,
439,298,308,004,304,204,244,134,104,,
439,299,309,004,304,204,244,134,104,,
439,300,310,004,304,204,244,134,104,,
439,301,311,004,304,204,244,134,104,,
439,302,312,004,304,204,244,134,104,,
439,303,313,004,304,204,244,134,104,,
439,304,314,004,304,204,244,134,104,,
439,305,315,005,305,205,245,135,105,,
439,306,316,005,305,205,245,135,105,,
439,307,317,004,304,204,244,134,104,,
439,308,318,004,304,204,244,134,104,,
439,309,319,004,304,204,244,134,104,,
439,310,320,005,305,205,245,135,105,,
439,311,321,005,305,205,245,135,105,,
439,312,322,005,305,205,245,135,105,,
439,313,323,005,305,205,245,135,105,,
439,314,324,005,305,205,245,135,105,,
