origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
746,8,005,006,306,206,246,136,106,,
746,9,006,045,-,225,-,-,125,,
746,10,007,045,-,225,-,-,125,,
746,11,009,045,-,225,-,-,125,,
746,12,010,006,306,206,246,136,106,,
746,13,011,006,306,206,246,136,106,,
746,14,012,006,306,206,246,136,106,,
746,15,013,006,306,206,246,136,106,,
746,16,014,006,306,206,246,136,106,,
746,17,015,006,306,206,246,136,106,,
746,18,016,006,306,206,246,136,106,,
746,19,017,007,307,207,247,137,107,,
746,20,018,007,307,207,247,137,107,,
746,21,019,007,307,207,247,137,107,,
746,22,020,007,307,207,247,137,107,,
746,23,021,007,307,207,247,137,107,,
746,24,022,007,307,207,247,137,107,,
746,25,023,007,307,207,247,137,107,,
746,26,024,007,307,207,247,137,107,,
746,27,025,007,307,207,247,137,107,,
746,28,026,007,307,207,247,137,107,,
746,29,027,007,307,207,247,137,107,,
746,30,028,007,307,207,247,137,107,,
746,31,029,007,307,207,247,137,107,,
746,32,030,007,307,207,247,137,107,,
746,33,031,007,307,207,247,137,107,,
746,34,032,006,306,206,246,136,106,,
746,35,033,006,306,206,246,136,106,,
746,36,034,006,306,206,246,136,106,,
746,37,035,006,306,206,246,136,106,,
746,38,036,006,306,206,246,136,106,,
746,39,037,006,306,206,246,136,106,,
746,40,038,007,307,207,247,137,107,,
746,41,039,007,307,207,247,137,107,,
746,42,040,007,307,207,247,137,107,,
746,43,041,007,307,207,247,137,107,,
746,44,042,007,307,207,247,137,107,,
746,45,043,007,307,207,247,137,107,,
746,46,044,007,307,207,247,137,107,,
746,47,045,007,307,207,247,137,107,,
746,48,046,007,307,207,247,137,107,,
746,49,047,007,307,207,247,137,107,,
746,50,048,007,307,207,247,137,107,,
746,51,049,007,307,207,247,137,107,,
746,52,050,006,306,206,246,136,106,,
746,53,051,006,306,206,246,136,106,,
746,54,052,006,306,206,246,136,106,,
746,55,053,006,306,206,246,136,106,,
746,56,054,006,306,206,246,136,106,,
746,57,055,007,307,207,247,137,107,,
746,58,056,006,306,206,246,136,106,,
746,59,057,006,306,206,246,136,106,,
746,60,058,006,306,206,246,136,106,,
746,61,059,007,307,207,247,137,107,,
746,62,060,007,307,207,247,137,107,,
746,63,061,007,307,207,247,137,107,,
746,64,062,006,306,206,246,136,106,,
746,65,063,006,306,206,246,136,106,,
746,66,064,007,307,207,247,137,107,,
746,67,065,006,306,206,246,136,106,,
746,68,066,006,306,206,246,136,106,,
746,69,067,006,306,206,246,136,106,,
746,70,068,006,306,206,246,136,106,,
746,71,069,006,306,206,246,136,106,,
746,72,070,006,306,206,246,136,106,,
746,73,071,006,306,206,246,136,106,,
746,74,072,006,306,206,246,136,106,,
746,75,073,006,306,206,246,136,106,,
746,76,074,006,306,206,246,136,106,,
746,77,075,006,306,206,246,136,106,,
746,78,076,006,306,206,246,136,106,,
746,79,077,006,306,206,246,136,106,,
746,80,078,006,306,206,246,136,106,,
746,81,079,006,306,206,246,136,106,,
746,82,080,006,306,206,246,136,106,,
746,83,081,006,306,206,246,136,106,,
746,84,082,006,306,206,246,136,106,,
746,85,083,006,306,206,246,136,106,,
746,86,084,006,306,206,246,136,106,,
746,87,085,006,306,206,246,136,106,,
746,88,086,006,306,206,246,136,106,,
746,89,087,006,306,206,246,136,106,,
746,90,088,006,306,206,246,136,106,,
746,91,089,006,306,206,246,136,106,,
746,92,100,006,306,206,246,136,106,,
746,93,101,006,306,206,246,136,106,,
746,94,102,006,306,206,246,136,106,,
746,95,103,006,306,206,246,136,106,,
746,96,104,006,306,206,246,136,106,,
746,97,105,006,306,206,246,136,106,,
746,98,106,006,306,206,246,136,106,,
746,99,107,006,306,206,246,136,106,,
746,100,108,006,306,206,246,136,106,,
746,101,109,006,306,206,246,136,106,,
746,102,110,006,306,206,246,136,106,,
746,103,111,006,306,206,246,136,106,,
746,104,112,006,306,206,246,136,106,,
746,105,113,006,306,206,246,136,106,,
746,106,114,006,306,206,246,136,106,,
746,107,115,006,306,206,246,136,106,,
746,108,116,006,306,206,246,136,106,,
746,109,117,006,306,206,246,136,106,,
746,110,118,006,306,206,246,136,106,,
746,111,119,006,306,206,246,136,106,,
746,112,120,006,306,206,246,136,106,,
746,113,121,006,306,206,246,136,106,,
746,114,122,006,306,206,246,136,106,,
746,115,123,006,306,206,246,136,106,,
746,116,124,006,306,206,246,136,106,,
746,117,125,006,306,206,246,136,106,,
746,118,126,006,306,206,246,136,106,,
746,119,127,006,306,206,246,136,106,,
746,120,128,006,306,206,246,136,106,,
746,121,129,006,306,206,246,136,106,,
746,122,130,006,306,206,246,136,106,,
746,123,131,006,306,206,246,136,106,,
746,124,132,006,306,206,246,136,106,,
746,125,133,006,306,206,246,136,106,,
746,126,134,006,306,206,246,136,106,,
746,127,135,006,306,206,246,136,106,,
746,128,136,006,306,206,246,136,106,,
746,129,137,006,306,206,246,136,106,,
746,130,138,006,306,206,246,136,106,,
746,131,139,006,306,206,246,136,106,,
746,132,140,006,306,206,246,136,106,,
746,133,141,005,305,205,245,135,105,,
746,134,142,006,306,206,246,136,106,,
746,135,143,006,306,206,246,136,106,,
746,136,144,006,306,206,246,136,106,,
746,137,145,006,306,206,246,136,106,,
746,138,146,006,306,206,246,136,106,,
746,139,147,005,305,205,245,135,105,,
746,140,148,005,305,205,245,135,105,,
746,141,149,006,306,206,246,136,106,,
746,142,150,005,305,205,245,135,105,,
746,143,151,005,305,205,245,135,105,,
746,144,152,005,305,205,245,135,105,,
746,145,153,005,305,205,245,135,105,,
