origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
361,8,005,005,305,205,245,135,105,,
361,9,006,045,-,225,-,-,125,,
361,10,007,045,-,225,-,-,125,,
361,11,009,045,-,225,-,-,125,,
361,12,010,005,305,205,245,135,105,,
361,13,011,005,305,205,245,135,105,,
361,14,012,005,305,205,245,135,105,,
361,15,013,006,306,206,246,136,106,,
361,16,014,006,306,206,246,136,106,,
361,17,015,006,306,206,246,136,106,,
361,18,016,006,306,206,246,136,106,,
361,19,017,006,306,206,246,136,106,,
361,20,018,006,306,206,246,136,106,,
361,21,019,006,306,206,246,136,106,,
361,22,020,006,306,206,246,136,106,,
361,23,021,006,306,206,246,136,106,,
361,24,022,006,306,206,246,136,106,,
361,25,023,006,306,206,246,136,106,,
361,26,024,006,306,206,246,136,106,,
361,27,025,006,306,206,246,136,106,,
361,28,026,006,306,206,246,136,106,,
361,29,027,006,306,206,246,136,106,,
361,30,028,006,306,206,246,136,106,,
361,31,029,006,306,206,246,136,106,,
361,32,030,006,306,206,246,136,106,,
361,33,031,006,306,206,246,136,106,,
361,34,032,006,306,206,246,136,106,,
361,35,033,006,306,206,246,136,106,,
361,36,034,006,306,206,246,136,106,,
361,37,035,006,306,206,246,136,106,,
361,38,036,006,306,206,246,136,106,,
361,39,037,006,306,206,246,136,106,,
361,40,038,006,306,206,246,136,106,,
361,41,039,006,306,206,246,136,106,,
361,42,040,006,306,206,246,136,106,,
361,43,041,006,306,206,246,136,106,,
361,44,042,006,306,206,246,136,106,,
361,45,043,006,306,206,246,136,106,,
361,46,044,006,306,206,246,136,106,,
361,47,045,006,306,206,246,136,106,,
361,48,046,006,306,206,246,136,106,,
361,49,047,006,306,206,246,136,106,,
361,50,048,006,306,206,246,136,106,,
361,51,049,006,306,206,246,136,106,,
361,52,050,006,306,206,246,136,106,,
361,53,051,006,306,206,246,136,106,,
361,54,052,005,305,205,245,135,105,,
361,55,053,006,306,206,246,136,106,,
361,56,054,006,306,206,246,136,106,,
361,57,055,006,306,206,246,136,106,,
361,58,056,006,306,206,246,136,106,,
361,59,057,006,306,206,246,136,106,,
361,60,058,006,306,206,246,136,106,,
361,61,059,006,306,206,246,136,106,,
361,62,060,005,305,205,245,135,105,,
361,63,061,005,305,205,245,135,105,,
361,64,062,005,305,205,245,135,105,,
361,65,063,005,305,205,245,135,105,,
361,66,064,005,305,205,245,135,105,,
361,67,065,005,305,205,245,135,105,,
361,68,066,005,305,205,245,135,105,,
361,69,067,005,305,205,245,135,105,,
361,70,068,005,305,205,245,135,105,,
361,71,069,005,305,205,245,135,105,,
361,72,070,005,305,205,245,135,105,,
