origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
776,8,005,006,306,206,246,136,106,,
776,9,006,045,-,225,-,-,125,,
776,10,007,045,-,225,-,-,125,,
776,11,009,045,-,225,-,-,125,,
776,12,010,007,307,207,247,137,107,,
776,13,011,007,307,207,247,137,107,,
776,14,012,007,307,207,247,137,107,,
776,15,013,007,307,207,247,137,107,,
776,16,014,007,307,207,247,137,107,,
776,17,015,007,307,207,247,137,107,,
776,18,016,007,307,207,247,137,107,,
776,19,017,007,307,207,247,137,107,,
776,20,018,007,307,207,247,137,107,,
776,21,019,007,307,207,247,137,107,,
776,22,020,007,307,207,247,137,107,,
776,23,021,007,307,207,247,137,107,,
776,24,022,007,307,207,247,137,107,,
776,25,023,007,307,207,247,137,107,,
776,26,024,007,307,207,247,137,107,,
776,27,025,007,307,207,247,137,107,,
776,28,026,007,307,207,247,137,107,,
776,29,027,007,307,207,247,137,107,,
776,30,028,007,307,207,247,137,107,,
776,31,029,007,307,207,247,137,107,,
776,32,030,007,307,207,247,137,107,,
776,33,031,007,307,207,247,137,107,,
776,34,032,007,307,207,247,137,107,,
776,35,033,007,307,207,247,137,107,,
776,36,034,007,307,207,247,137,107,,
776,37,035,007,307,207,247,137,107,,
776,38,036,007,307,207,247,137,107,,
776,39,037,007,307,207,247,137,107,,
776,40,038,007,307,207,247,137,107,,
776,41,039,007,307,207,247,137,107,,
776,42,040,007,307,207,247,137,107,,
776,43,041,007,307,207,247,137,107,,
776,44,042,007,307,207,247,137,107,,
776,45,043,007,307,207,247,137,107,,
776,46,044,007,307,207,247,137,107,,
776,47,045,007,307,207,247,137,107,,
776,48,046,007,307,207,247,137,107,,
776,49,047,007,307,207,247,137,107,,
776,50,048,007,307,207,247,137,107,,
776,51,049,007,307,207,247,137,107,,
776,52,050,007,307,207,247,137,107,,
776,53,051,007,307,207,247,137,107,,
776,54,052,007,307,207,247,137,107,,
776,55,053,007,307,207,247,137,107,,
776,56,054,007,307,207,247,137,107,,
776,57,055,007,307,207,247,137,107,,
776,58,056,007,307,207,247,137,107,,
776,59,057,007,307,207,247,137,107,,
776,60,058,007,307,207,247,137,107,,
776,61,059,007,307,207,247,137,107,,
776,62,060,007,307,207,247,137,107,,
776,63,061,007,307,207,247,137,107,,
776,64,062,007,307,207,247,137,107,,
776,65,063,007,307,207,247,137,107,,
776,66,064,006,306,206,246,136,106,,
776,67,065,006,306,206,246,136,106,,
776,68,066,006,306,206,246,136,106,,
776,69,067,006,306,206,246,136,106,,
776,70,068,006,306,206,246,136,106,,
776,71,069,006,306,206,246,136,106,,
776,72,070,006,306,206,246,136,106,,
776,73,071,006,306,206,246,136,106,,
776,74,072,006,306,206,246,136,106,,
776,75,073,006,306,206,246,136,106,,
776,76,074,006,306,206,246,136,106,,
776,77,075,006,306,206,246,136,106,,
776,78,076,006,306,206,246,136,106,,
776,79,077,006,306,206,246,136,106,,
776,80,078,006,306,206,246,136,106,,
776,81,079,006,306,206,246,136,106,,
776,82,080,006,306,206,246,136,106,,
776,83,081,006,306,206,246,136,106,,
776,84,082,006,306,206,246,136,106,,
776,85,083,006,306,206,246,136,106,,
776,86,084,006,306,206,246,136,106,,
776,87,085,006,306,206,246,136,106,,
776,88,086,006,306,206,246,136,106,,
776,89,087,006,306,206,246,136,106,,
776,90,088,006,306,206,246,136,106,,
776,91,089,006,306,206,246,136,106,,
776,92,100,006,306,206,246,136,106,,
776,93,101,006,306,206,246,136,106,,
776,94,102,006,306,206,246,136,106,,
776,95,103,006,306,206,246,136,106,,
776,96,104,006,306,206,246,136,106,,
776,97,105,006,306,206,246,136,106,,
776,98,106,006,306,206,246,136,106,,
776,99,107,006,306,206,246,136,106,,
