origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
364,8,005,005,305,205,245,135,105,,
364,9,006,045,-,225,-,-,125,,
364,10,007,045,-,225,-,-,125,,
364,11,009,045,-,225,-,-,125,,
364,12,010,006,306,206,246,136,106,,
364,13,011,006,306,206,246,136,106,,
364,14,012,006,306,206,246,136,106,,
364,15,013,006,306,206,246,136,106,,
364,16,014,006,306,206,246,136,106,,
364,17,015,006,306,206,246,136,106,,
364,18,016,006,306,206,246,136,106,,
364,19,017,006,306,206,246,136,106,,
364,20,018,006,306,206,246,136,106,,
364,21,019,006,306,206,246,136,106,,
364,22,020,006,306,206,246,136,106,,
364,23,021,006,306,206,246,136,106,,
364,24,022,006,306,206,246,136,106,,
364,25,023,006,306,206,246,136,106,,
364,26,024,006,306,206,246,136,106,,
364,27,025,006,306,206,246,136,106,,
364,28,026,006,306,206,246,136,106,,
364,29,027,006,306,206,246,136,106,,
364,30,028,006,306,206,246,136,106,,
364,31,029,006,306,206,246,136,106,,
364,32,030,006,306,206,246,136,106,,
364,33,031,006,306,206,246,136,106,,
364,34,032,006,306,206,246,136,106,,
364,35,033,006,306,206,246,136,106,,
364,36,034,006,306,206,246,136,106,,
364,37,035,006,306,206,246,136,106,,
364,38,036,006,306,206,246,136,106,,
364,39,037,006,306,206,246,136,106,,
364,40,038,006,306,206,246,136,106,,
364,41,039,006,306,206,246,136,106,,
364,42,040,006,306,206,246,136,106,,
364,43,041,006,306,206,246,136,106,,
364,44,042,006,306,206,246,136,106,,
364,45,043,006,306,206,246,136,106,,
364,46,044,006,306,206,246,136,106,,
364,47,045,006,306,206,246,136,106,,
364,48,046,006,306,206,246,136,106,,
364,49,047,006,306,206,246,136,106,,
364,50,048,006,306,206,246,136,106,,
364,51,049,006,306,206,246,136,106,,
364,52,050,006,306,206,246,136,106,,
364,53,051,006,306,206,246,136,106,,
364,54,052,006,306,206,246,136,106,,
364,55,053,006,306,206,246,136,106,,
364,56,054,006,306,206,246,136,106,,
364,57,055,006,306,206,246,136,106,,
364,58,056,006,306,206,246,136,106,,
364,59,057,006,306,206,246,136,106,,
364,60,058,006,306,206,246,136,106,,
364,61,059,006,306,206,246,136,106,,
364,62,060,006,306,206,246,136,106,,
364,63,061,006,306,206,246,136,106,,
364,64,062,006,306,206,246,136,106,,
364,65,063,006,306,206,246,136,106,,
364,66,064,006,306,206,246,136,106,,
364,67,065,006,306,206,246,136,106,,
364,68,066,005,305,205,245,135,105,,
364,69,067,006,306,206,246,136,106,,
364,70,068,005,305,205,245,135,105,,
364,71,069,005,305,205,245,135,105,,
364,72,070,005,305,205,245,135,105,,
364,73,071,005,305,205,245,135,105,,
364,74,072,005,305,205,245,135,105,,
364,75,073,005,305,205,245,135,105,,
364,76,074,005,305,205,245,135,105,,
364,77,075,005,305,205,245,135,105,,
364,78,076,005,305,205,245,135,105,,
364,79,077,005,305,205,245,135,105,,
364,80,078,005,305,205,245,135,105,,
364,81,079,005,305,205,245,135,105,,
364,82,080,005,305,205,245,135,105,,
364,83,081,005,305,205,245,135,105,,
364,84,082,005,305,205,245,135,105,,
364,85,083,005,305,205,245,135,105,,
364,86,084,005,305,205,245,135,105,,
364,87,085,005,305,205,245,135,105,,
364,88,086,005,305,205,245,135,105,,
364,89,087,005,305,205,245,135,105,,
364,90,088,005,305,205,245,135,105,,
364,91,089,005,305,205,245,135,105,,
364,92,100,005,305,205,245,135,105,,
364,93,101,005,305,205,245,135,105,,
364,94,102,005,305,205,245,135,105,,
364,95,103,005,305,205,245,135,105,,
364,96,104,005,305,205,245,135,105,,
364,97,105,005,305,205,245,135,105,,
364,98,106,005,305,205,245,135,105,,
364,99,107,005,305,205,245,135,105,,
364,100,108,005,305,205,245,135,105,,
364,101,109,005,305,205,245,135,105,,
364,102,110,005,305,205,245,135,105,,
364,103,111,005,305,205,245,135,105,,
364,104,112,005,305,205,245,135,105,,
364,105,113,005,305,205,245,135,105,,
364,106,114,005,305,205,245,135,105,,
364,107,115,005,305,205,245,135,105,,
364,108,116,005,305,205,245,135,105,,
364,109,117,005,305,205,245,135,105,,
364,110,118,005,305,205,245,135,105,,
364,111,119,005,305,205,245,135,105,,
364,112,120,006,306,206,246,136,106,,
364,113,121,006,306,206,246,136,106,,
364,114,122,006,306,206,246,136,106,,
364,115,123,006,306,206,246,136,106,,
364,116,124,005,305,205,245,135,105,,
364,117,125,005,305,205,245,135,105,,
364,118,126,005,305,205,245,135,105,,
364,119,127,005,305,205,245,135,105,,
364,120,128,006,306,206,246,136,106,,
364,121,129,006,306,206,246,136,106,,
364,122,130,005,305,205,245,135,105,,
364,123,131,005,305,205,245,135,105,,
364,124,132,005,305,205,245,135,105,,
364,125,133,006,306,206,246,136,106,,
364,126,134,006,306,206,246,136,106,,
364,127,135,006,306,206,246,136,106,,
364,128,136,006,306,206,246,136,106,,
364,129,137,005,305,205,245,135,105,,
364,130,138,005,305,205,245,135,105,,
364,131,139,005,305,205,245,135,105,,
364,132,140,005,305,205,245,135,105,,
364,133,141,005,305,205,245,135,105,,
364,134,142,005,305,205,245,135,105,,
364,135,143,005,305,205,245,135,105,,
364,136,144,005,305,205,245,135,105,,
364,137,145,005,305,205,245,135,105,,
364,138,146,005,305,205,245,135,105,,
364,139,147,005,305,205,245,135,105,,
364,140,148,005,305,205,245,135,105,,
364,141,149,005,305,205,245,135,105,,
364,142,150,005,305,205,245,135,105,,
364,143,151,005,305,205,245,135,105,,
364,144,152,005,305,205,245,135,105,,
364,145,153,005,305,205,245,135,105,,
364,146,154,005,305,205,245,135,105,,
364,147,155,005,305,205,245,135,105,,
364,148,156,005,305,205,245,135,105,,
364,149,157,005,305,205,245,135,105,,
364,150,158,005,305,205,245,135,105,,
364,151,159,005,305,205,245,135,105,,
364,152,160,005,305,205,245,135,105,,
364,153,161,005,305,205,245,135,105,,
364,154,162,005,305,205,245,135,105,,
364,155,163,005,305,205,245,135,105,,
364,156,164,005,305,205,245,135,105,,
364,157,165,005,305,205,245,135,105,,
364,158,166,005,305,205,245,135,105,,
364,159,167,005,305,205,245,135,105,,
364,160,168,005,305,205,245,135,105,,
364,161,169,005,305,205,245,135,105,,
364,162,170,005,305,205,245,135,105,,
364,163,171,005,305,205,245,135,105,,
364,164,172,005,305,205,245,135,105,,
364,165,173,005,305,205,245,135,105,,
364,166,174,005,305,205,245,135,105,,
364,167,175,005,305,205,245,135,105,,
364,168,176,005,305,205,245,135,105,,
364,169,177,005,305,205,245,135,105,,
364,170,178,005,305,205,245,135,105,,
364,171,179,005,305,205,245,135,105,,
364,172,180,005,305,205,245,135,105,,
364,173,181,005,305,205,245,135,105,,
364,174,182,005,305,205,245,135,105,,
364,175,183,005,305,205,245,135,105,,
364,176,184,005,305,205,245,135,105,,
364,177,185,005,305,205,245,135,105,,
364,178,186,005,305,205,245,135,105,,
364,179,187,005,305,205,245,135,105,,
364,180,188,005,305,205,245,135,105,,
364,181,189,005,305,205,245,135,105,,
364,182,190,005,305,205,245,135,105,,
364,183,191,005,305,205,245,135,105,,
364,184,192,005,305,205,245,135,105,,
364,185,193,005,305,205,245,135,105,,
364,186,194,005,305,205,245,135,105,,
364,187,195,005,305,205,245,135,105,,
364,188,196,005,305,205,245,135,105,,
364,189,197,005,305,205,245,135,105,,
364,190,198,005,305,205,245,135,105,,
364,191,199,005,305,205,245,135,105,,
364,192,200,005,305,205,245,135,105,,
364,193,201,005,305,205,245,135,105,,
364,194,202,005,305,205,245,135,105,,
364,195,203,005,305,205,245,135,105,,
364,196,204,005,305,205,245,135,105,,
364,197,205,005,305,205,245,135,105,,
364,198,206,005,305,205,245,135,105,,
364,199,207,005,305,205,245,135,105,,
364,200,208,005,305,205,245,135,105,,
364,201,209,005,305,205,245,135,105,,
364,202,210,005,305,205,245,135,105,,
364,203,211,005,305,205,245,135,105,,
364,204,212,005,305,205,245,135,105,,
364,205,214,005,305,205,245,135,105,,
364,206,215,005,305,205,245,135,105,,
364,207,216,005,305,205,245,135,105,,
364,208,217,005,305,205,245,135,105,,
364,209,218,005,305,205,245,135,105,,
364,210,219,005,305,205,245,135,105,,
364,211,220,005,305,205,245,135,105,,
364,212,221,005,305,205,245,135,105,,
