origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
588,8,005,007,307,207,247,137,107,,
588,9,006,045,-,225,-,-,125,,
588,10,007,045,-,225,-,-,125,,
588,11,009,045,-,225,-,-,125,,
588,12,010,007,307,207,247,137,107,,
588,13,011,007,307,207,247,137,107,,
588,14,012,007,307,207,247,137,107,,
588,15,013,007,307,207,247,137,107,,
588,16,014,007,307,207,247,137,107,,
588,17,015,007,307,207,247,137,107,,
588,18,016,007,307,207,247,137,107,,
588,19,017,007,307,207,247,137,107,,
588,20,018,007,307,207,247,137,107,,
588,21,019,007,307,207,247,137,107,,
588,22,020,007,307,207,247,137,107,,
588,23,021,007,307,207,247,137,107,,
588,24,022,007,307,207,247,137,107,,
588,25,023,007,307,207,247,137,107,,
588,26,024,007,307,207,247,137,107,,
588,27,025,007,307,207,247,137,107,,
588,28,026,007,307,207,247,137,107,,
588,29,027,007,307,207,247,137,107,,
588,30,028,007,307,207,247,137,107,,
588,31,029,007,307,207,247,137,107,,
588,32,030,007,307,207,247,137,107,,
588,33,031,007,307,207,247,137,107,,
588,34,032,007,307,207,247,137,107,,
588,35,033,007,307,207,247,137,107,,
588,36,034,007,307,207,247,137,107,,
588,37,035,007,307,207,247,137,107,,
588,38,036,007,307,207,247,137,107,,
588,39,037,007,307,207,247,137,107,,
588,40,038,007,307,207,247,137,107,,
588,41,039,007,307,207,247,137,107,,
588,42,040,007,307,207,247,137,107,,
588,43,041,007,307,207,247,137,107,,
588,44,042,007,307,207,247,137,107,,
588,45,043,007,307,207,247,137,107,,
588,46,044,007,307,207,247,137,107,,
588,47,045,007,307,207,247,137,107,,
588,48,046,007,307,207,247,137,107,,
588,49,047,007,307,207,247,137,107,,
588,50,048,007,307,207,247,137,107,,
588,51,049,007,307,207,247,137,107,,
588,52,050,007,307,207,247,137,107,,
588,53,051,007,307,207,247,137,107,,
588,54,052,007,307,207,247,137,107,,
588,55,053,007,307,207,247,137,107,,
588,56,054,007,307,207,247,137,107,,
588,57,055,007,307,207,247,137,107,,
588,58,056,007,307,207,247,137,107,,
588,59,057,007,307,207,247,137,107,,
588,60,058,007,307,207,247,137,107,,
588,61,059,007,307,207,247,137,107,,
588,62,060,007,307,207,247,137,107,,
588,63,061,007,307,207,247,137,107,,
588,64,062,007,307,207,247,137,107,,
588,65,063,007,307,207,247,137,107,,
588,66,064,007,307,207,247,137,107,,
588,67,065,007,307,207,247,137,107,,
588,68,066,007,307,207,247,137,107,,
588,69,067,007,307,207,247,137,107,,
588,70,068,007,307,207,247,137,107,,
588,71,069,007,307,207,247,137,107,,
588,72,070,007,307,207,247,137,107,,
588,73,071,007,307,207,247,137,107,,
588,74,072,007,307,207,247,137,107,,
588,75,073,007,307,207,247,137,107,,
588,76,074,007,307,207,247,137,107,,
588,77,075,007,307,207,247,137,107,,
588,78,076,007,307,207,247,137,107,,
588,79,077,007,307,207,247,137,107,,
588,80,078,007,307,207,247,137,107,,
588,81,079,007,307,207,247,137,107,,
588,82,080,007,307,207,247,137,107,,
588,83,081,007,307,207,247,137,107,,
588,84,082,007,307,207,247,137,107,,
588,85,083,007,307,207,247,137,107,,
588,86,084,007,307,207,247,137,107,,
588,87,085,007,307,207,247,137,107,,
588,88,086,007,307,207,247,137,107,,
588,89,087,007,307,207,247,137,107,,
588,90,088,007,307,207,247,137,107,,
588,91,089,007,307,207,247,137,107,,
588,92,100,007,307,207,247,137,107,,
588,93,101,007,307,207,247,137,107,,
588,94,102,007,307,207,247,137,107,,
588,95,103,007,307,207,247,137,107,,
588,96,104,007,307,207,247,137,107,,
588,97,105,007,307,207,247,137,107,,
588,98,106,007,307,207,247,137,107,,
588,99,107,007,307,207,247,137,107,,
588,100,108,007,307,207,247,137,107,,
588,101,109,007,307,207,247,137,107,,
588,102,110,007,307,207,247,137,107,,
588,103,111,007,307,207,247,137,107,,
588,104,112,007,307,207,247,137,107,,
588,105,113,007,307,207,247,137,107,,
588,106,114,007,307,207,247,137,107,,
588,107,115,007,307,207,247,137,107,,
588,108,116,007,307,207,247,137,107,,
588,109,117,007,307,207,247,137,107,,
588,110,118,007,307,207,247,137,107,,
588,111,119,007,307,207,247,137,107,,
588,112,120,007,307,207,247,137,107,,
588,113,121,007,307,207,247,137,107,,
588,114,122,007,307,207,247,137,107,,
588,115,123,007,307,207,247,137,107,,
588,116,124,007,307,207,247,137,107,,
588,117,125,007,307,207,247,137,107,,
588,118,126,007,307,207,247,137,107,,
588,119,127,007,307,207,247,137,107,,
588,120,128,007,307,207,247,137,107,,
588,121,129,007,307,207,247,137,107,,
588,122,130,006,306,206,246,136,106,,
