origin,idx,destination,ground,three_day_select,two_day_air,two_day_air_am,next_day_air_saver,next_day_air,unknown1,unknown2
806,8,005,007,307,207,247,137,107,,
806,9,006,045,-,225,-,-,125,,
806,10,007,045,-,225,-,-,125,,
806,11,009,045,-,225,-,-,125,,
806,12,010,007,307,207,247,137,107,,
806,13,011,007,307,207,247,137,107,,
806,14,012,007,307,207,247,137,107,,
806,15,013,007,307,207,247,137,107,,
806,16,014,007,307,207,247,137,107,,
806,17,015,007,307,207,247,137,107,,
806,18,016,007,307,207,247,137,107,,
806,19,017,007,307,207,247,137,107,,
806,20,018,007,307,207,247,137,107,,
806,21,019,007,307,207,247,137,107,,
806,22,020,007,307,207,247,137,107,,
806,23,021,007,307,207,247,137,107,,
806,24,022,007,307,207,247,137,107,,
806,25,023,007,307,207,247,137,107,,
806,26,024,007,307,207,247,137,107,,
806,27,025,007,307,207,247,137,107,,
806,28,026,007,307,207,247,137,107,,
806,29,027,007,307,207,247,137,107,,
806,30,028,007,307,207,247,137,107,,
806,31,029,007,307,207,247,137,107,,
806,32,030,007,307,207,247,137,107,,
806,33,031,007,307,207,247,137,107,,
806,34,032,007,307,207,247,137,107,,
806,35,033,007,307,207,247,137,107,,
806,36,034,007,307,207,247,137,107,,
806,37,035,007,307,207,247,137,107,,
806,38,036,007,307,207,247,137,107,,
806,39,037,007,307,207,247,137,107,,
806,40,038,007,307,207,247,137,107,,
806,41,039,007,307,207,247,137,107,,
806,42,040,007,307,207,247,137,107,,
806,43,041,007,307,207,247,137,107,,
806,44,042,007,307,207,247,137,107,,
806,45,043,007,307,207,247,137,107,,
806,46,044,008,308,208,248,138,108,,
806,47,045,007,307,207,247,137,107,,
806,48,046,008,308,208,248,138,108,,
806,49,047,008,308,208,248,138,108,,
806,50,048,008,308,208,248,138,108,,
806,51,049,007,307,207,247,137,107,,
806,52,050,007,307,207,247,137,107,,
806,53,051,007,307,207,247,137,107,,
806,54,052,007,307,207,247,137,107,,
806,55,053,007,307,207,247,137,107,,
806,56,054,007,307,207,247,137,107,,
806,57,055,007,307,207,247,137,107,,
806,58,056,007,307,207,247,137,107,,
806,59,057,007,307,207,247,137,107,,
806,60,058,007,307,207,247,137,107,,
806,61,059,007,307,207,247,137,107,,
806,62,060,007,307,207,247,137,107,,
806,63,061,007,307,207,247,137,107,,
806,64,062,007,307,207,247,137,107,,
806,65,063,007,307,207,247,137,107,,
806,66,064,007,307,207,247,137,107,,
806,67,065,007,307,207,247,137,107,,
806,68,066,007,307,207,247,137,107,,
806,69,067,007,307,207,247,137,107,,
806,70,068,007,307,207,247,137,107,,
806,71,069,007,307,207,247,137,107,,
806,72,070,007,307,207,247,137,107,,
806,73,071,007,307,207,247,137,107,,
806,74,072,007,307,207,247,137,107,,
806,75,073,007,307,207,247,137,107,,
806,76,074,007,307,207,247,137,107,,
806,77,075,007,307,207,247,137,107,,
806,78,076,007,307,207,247,137,107,,
806,79,077,007,307,207,247,137,107,,
806,80,078,007,307,207,247,137,107,,
806,81,079,007,307,207,247,137,107,,
806,82,080,007,307,207,247,137,107,,
806,83,081,007,307,207,247,137,107,,
806,84,082,007,307,207,247,137,107,,
806,85,083,007,307,207,247,137,107,,
806,86,084,007,307,207,247,137,107,,
806,87,085,007,307,207,247,137,107,,
806,88,086,007,307,207,247,137,107,,
806,89,087,007,307,207,247,137,107,,
806,90,088,007,307,207,247,137,107,,
806,91,089,007,307,207,247,137,107,,
806,92,100,007,307,207,247,137,107,,
806,93,101,007,307,207,247,137,107,,
806,94,102,007,307,207,247,137,107,,
806,95,103,007,307,207,247,137,107,,
806,96,104,007,307,207,247,137,107,,
806,97,105,007,307,207,247,137,107,,
806,98,106,007,307,207,247,137,107,,
806,99,107,007,307,207,247,137,107,,
806,100,108,007,307,207,247,137,107,,
806,101,109,007,307,207,247,137,107,,
